"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-03 06:32:05","CONTADOR DELANTERO","","RESET","","","","0","0","","","","","","","",""
"2023-04-03 06:34:45","CONTADOR DELANTERO","","BAJADAS","","","","0","1","","","","","","","0","1"
"2023-04-03 06:36:55","CONTADOR DELANTERO","","SUBIDAS","","","","1","1","","","","","","","1","0"
"2023-04-03 06:37:02","CONTADOR DELANTERO","","SUBIDAS","","","","2","1","","","","","","","1","0"
"2023-04-03 06:37:29","CONTADOR DELANTERO","","BAJADAS","","","","2","2","","","","","","","0","1"
"2023-04-03 06:38:34","CONTADOR DELANTERO","","SUBIDAS","","","","3","2","","","","","","","1","0"
"2023-04-03 06:39:45","CONTADOR DELANTERO","","SUBIDAS","","","","4","2","","","","","","","1","0"
"2023-04-03 06:39:46","BIA","REGISTRO","","","20","1","","","","1","0","0","0","","",""
"2023-04-03 06:39:50","CONTADOR DELANTERO","","SUBIDAS","","","","5","2","","","","","","","1","0"
"2023-04-03 06:39:51","BIA","REGISTRO","","","40","2","","","","1","0","0","0","","",""
"2023-04-03 06:40:25","CONTADOR DELANTERO","","SUBIDAS","","","","6","2","","","","","","","1","0"
"2023-04-03 06:40:30","BIA","REGISTRO","","","60","3","","","","1","0","0","0","","",""
"2023-04-03 06:40:43","CONTADOR DELANTERO","","SUBIDAS","","","","7","2","","","","","","","1","0"
"2023-04-03 06:41:36","CONTADOR DELANTERO","","SUBIDAS","","","","8","2","","","","","","","1","0"
"2023-04-03 06:42:19","BIA","REGISTRO","","","80","4","","","","1","0","0","0","","",""
"2023-04-03 06:42:31","CONTADOR DELANTERO","","SUBIDAS","","","","9","2","","","","","","","1","0"
"2023-04-03 06:43:17","CONTADOR DELANTERO","","SUBIDAS","","","","10","2","","","","","","","1","0"
"2023-04-03 06:43:22","CONTADOR DELANTERO","","SUBIDAS","","","","11","2","","","","","","","1","0"
"2023-04-03 06:43:22","BIA","REGISTRO","","","100","5","","","","1","0","0","0","","",""
"2023-04-03 06:43:26","CONTADOR DELANTERO","","SUBIDAS","","","","12","2","","","","","","","1","0"
"2023-04-03 06:43:28","CONTADOR DELANTERO","","SUBIDAS","","","","13","2","","","","","","","1","0"
"2023-04-03 06:43:33","BIA","REGISTRO","","","120","6","","","","1","0","0","0","","",""
"2023-04-03 06:43:39","BIA","REGISTRO","","","140","7","","","","1","0","0","0","","",""
"2023-04-03 06:45:03","BIA","REGISTRO","","","160","8","","","","1","0","0","0","","",""
"2023-04-03 06:45:15","CONTADOR DELANTERO","","SUBIDAS","","","","14","2","","","","","","","1","0"
"2023-04-03 06:45:16","BIA","REGISTRO","","","180","9","","","","1","0","0","0","","",""
"2023-04-03 06:45:51","CONTADOR DELANTERO","","SUBIDAS","","","","15","2","","","","","","","1","0"
"2023-04-03 06:45:51","BIA","REGISTRO","","","200","10","","","","1","0","0","0","","",""
"2023-04-03 06:46:03","BIA","REGISTRO","","","220","11","","","","1","0","0","0","","",""
"2023-04-03 06:46:41","BIA","REGISTRO","","","240","12","","","","1","0","0","0","","",""
"2023-04-03 06:46:43","CONTADOR DELANTERO","","SUBIDAS","","","","16","2","","","","","","","1","0"
"2023-04-03 06:47:34","CONTADOR DELANTERO","","SUBIDAS","","","","17","2","","","","","","","1","0"
"2023-04-03 06:47:37","CONTADOR DELANTERO","","SUBIDAS","","","","18","2","","","","","","","1","0"
"2023-04-03 06:47:48","BIA","REGISTRO","","","260","13","","","","1","0","0","0","","",""
"2023-04-03 06:47:50","BIA","REGISTRO","","","280","14","","","","1","0","0","0","","",""
"2023-04-03 06:47:54","CONTADOR DELANTERO","","SUBIDAS","","","","19","2","","","","","","","1","0"
"2023-04-03 06:47:57","BIA","REGISTRO","","","290","15","","","","0","0","1","0","","",""
"2023-04-03 06:49:04","CONTADOR DELANTERO","","SUBIDAS","","","","20","2","","","","","","","1","0"
"2023-04-03 06:49:04","BIA","REGISTRO","","","310","16","","","","1","0","0","0","","",""
"2023-04-03 06:49:09","BIA","REGISTRO","","","330","17","","","","1","0","0","0","","",""
"2023-04-03 06:49:55","CONTADOR DELANTERO","","SUBIDAS","","","","21","2","","","","","","","1","0"
"2023-04-03 06:49:57","BIA","REGISTRO","","","340","18","","","","0","0","1","0","","",""
"2023-04-03 06:50:42","CONTADOR DELANTERO","","SUBIDAS","","","","22","2","","","","","","","1","0"
"2023-04-03 06:50:44","BIA","REGISTRO","","","360","19","","","","1","0","0","0","","",""
"2023-04-03 06:52:05","CONTADOR DELANTERO","","BAJADAS","","","","22","3","","","","","","","0","1"
"2023-04-03 06:53:25","BIA","REGISTRO","","","380","20","","","","1","0","0","0","","",""
"2023-04-03 06:53:30","CONTADOR DELANTERO","","SUBIDAS","","","","23","3","","","","","","","1","0"
"2023-04-03 06:53:33","CONTADOR DELANTERO","","SUBIDAS","","","","24","3","","","","","","","1","0"
"2023-04-03 06:53:36","BIA","REGISTRO","","","400","21","","","","1","0","0","0","","",""
"2023-04-03 06:54:02","CONTADOR DELANTERO","","SUBIDAS","","","","25","3","","","","","","","1","0"
"2023-04-03 06:54:15","BIA","REGISTRO","","","420","22","","","","1","0","0","0","","",""
"2023-04-03 06:55:08","CONTADOR DELANTERO","","SUBIDAS","","","","26","3","","","","","","","1","0"
"2023-04-03 06:55:08","BIA","REGISTRO","","","440","23","","","","1","0","0","0","","",""
"2023-04-03 06:55:17","CONTADOR DELANTERO","","SUBIDAS","","","","27","3","","","","","","","1","0"
"2023-04-03 06:55:19","CONTADOR DELANTERO","","SUBIDAS","","","","28","3","","","","","","","1","0"
"2023-04-03 06:55:22","BIA","REGISTRO","","","460","24","","","","1","0","0","0","","",""
"2023-04-03 06:55:23","BIA","REGISTRO","","","480","25","","","","1","0","0","0","","",""
"2023-04-03 06:55:37","BIA","REGISTRO","","","500","26","","","","1","0","0","0","","",""
"2023-04-03 06:56:29","CONTADOR DELANTERO","","SUBIDAS","","","","29","3","","","","","","","1","0"
"2023-04-03 06:56:30","BIA","REGISTRO","","","520","27","","","","1","0","0","0","","",""
"2023-04-03 06:56:31","BIA","REGISTRO","","","540","28","","","","1","0","0","0","","",""
"2023-04-03 06:56:32","CONTADOR DELANTERO","","SUBIDAS","","","","30","3","","","","","","","1","0"
"2023-04-03 07:05:38","CONTADOR DELANTERO","","BAJADAS","","","","30","5","","","","","","","0","1"
"2023-04-03 07:05:45","CONTADOR DELANTERO","","BAJADAS","","","","30","6","","","","","","","0","1"
"2023-04-03 07:05:56","CONTADOR DELANTERO","","SUBIDAS","","","","31","6","","","","","","","1","0"
"2023-04-03 07:05:57","CONTADOR DELANTERO","","BAJADAS","","","","31","7","","","","","","","0","1"
"2023-04-03 07:07:32","CONTADOR DELANTERO","","BAJADAS","","","","31","8","","","","","","","0","1"
"2023-04-03 07:08:01","CONTADOR DELANTERO","","BAJADAS","","","","31","9","","","","","","","0","1"
"2023-04-03 07:08:07","CONTADOR DELANTERO","","SUBIDAS","","","","32","9","","","","","","","1","0"
"2023-04-03 07:08:09","CONTADOR DELANTERO","","SUBIDAS","","","","33","9","","","","","","","1","0"
"2023-04-03 07:08:55","BIA","REGISTRO","","","548","29","","","","0","0","0","1","","",""
"2023-04-03 07:08:56","BIA","REGISTRO","","","556","30","","","","0","0","0","1","","",""
"2023-04-03 07:10:45","CONTADOR DELANTERO","","BAJADAS","","","","33","10","","","","","","","0","1"
"2023-04-03 07:10:48","CONTADOR DELANTERO","","BAJADAS","","","","33","11","","","","","","","0","1"
"2023-04-03 07:10:52","CONTADOR DELANTERO","","BAJADAS","","","","33","12","","","","","","","0","1"
