"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-03 07:28:10","CONTADOR DELANTERO","","BAJADAS","","","","22","9","","","","","","","0","1"
"2023-04-03 07:28:12","CONTADOR DELANTERO","","BAJADAS","","","","22","10","","","","","","","0","1"
"2023-04-03 07:29:20","CONTADOR DELANTERO","","BAJADAS","","","","22","11","","","","","","","0","1"
"2023-04-03 07:29:24","CONTADOR DELANTERO","","BAJADAS","","","","22","12","","","","","","","0","1"
"2023-04-03 07:34:05","CONTADOR DELANTERO","","BAJADAS","","","","22","13","","","","","","","0","1"
"2023-04-03 07:39:29","CONTADOR DELANTERO","","BAJADAS","","","","22","14","","","","","","","0","1"
"2023-04-03 07:41:09","CONTADOR DELANTERO","","BAJADAS","","","","22","15","","","","","","","0","1"
"2023-04-03 07:41:56","CONTADOR DELANTERO","","BAJADAS","","","","22","16","","","","","","","0","1"
"2023-04-03 07:42:37","CONTADOR DELANTERO","","BAJADAS","","","","22","17","","","","","","","0","1"
"2023-04-03 07:42:41","CONTADOR DELANTERO","","BAJADAS","","","","22","18","","","","","","","0","1"
"2023-04-03 07:42:43","CONTADOR DELANTERO","","BAJADAS","","","","22","19","","","","","","","0","1"
"2023-04-03 07:45:22","CONTADOR DELANTERO","","BAJADAS","","","","22","20","","","","","","","0","1"
"2023-04-03 07:45:23","CONTADOR DELANTERO","","BAJADAS","","","","22","21","","","","","","","0","1"
"2023-04-03 07:45:26","CONTADOR DELANTERO","","BAJADAS","","","","22","22","","","","","","","0","1"
"2023-04-03 07:45:33","CONTADOR DELANTERO","","BAJADAS","","","","22","23","","","","","","","0","1"
"2023-04-03 07:45:35","CONTADOR DELANTERO","","BAJADAS","","","","22","24","","","","","","","0","1"
"2023-04-03 07:51:18","CONTADOR DELANTERO","","BAJADAS","","","","22","25","","","","","","","0","1"
"2023-04-03 08:02:11","CONTADOR DELANTERO","","SUBIDAS","","","","23","25","","","","","","","1","0"
"2023-04-03 08:03:40","CONTADOR DELANTERO","","BAJADAS","","","","23","26","","","","","","","0","1"
"2023-04-03 08:03:59","CONTADOR DELANTERO","","SUBIDAS","","","","24","26","","","","","","","1","0"
"2023-04-03 08:04:31","CONTADOR DELANTERO","","SUBIDAS","","","","25","26","","","","","","","1","0"
"2023-04-03 08:04:34","BIA","REGISTRO","","","443","25","","","","0","0","1","0","","",""
"2023-04-03 08:04:37","CONTADOR DELANTERO","","SUBIDAS","","","","26","26","","","","","","","1","0"
"2023-04-03 08:04:38","BIA","REGISTRO","","","463","26","","","","1","0","0","0","","",""
"2023-04-03 08:06:47","CONTADOR DELANTERO","","SUBIDAS","","","","27","26","","","","","","","1","0"
"2023-04-03 08:06:49","BIA","REGISTRO","","","471","27","","","","0","0","0","1","","",""
"2023-04-03 08:14:39","CONTADOR DELANTERO","","SUBIDAS","","","","28","26","","","","","","","1","0"
"2023-04-03 08:14:40","BIA","REGISTRO","","","491","28","","","","1","0","0","0","","",""
"2023-04-03 08:15:02","BIA","REGISTRO","","","501","29","","","","0","0","1","0","","",""
"2023-04-03 08:15:09","CONTADOR DELANTERO","","SUBIDAS","","","","29","26","","","","","","","1","0"
"2023-04-03 08:17:52","CONTADOR DELANTERO","","SUBIDAS","","","","30","26","","","","","","","1","0"
"2023-04-03 08:17:58","BIA","REGISTRO","","","521","30","","","","1","0","0","0","","",""
"2023-04-03 08:18:00","CONTADOR DELANTERO","","SUBIDAS","","","","31","26","","","","","","","1","0"
"2023-04-03 08:18:06","BIA","REGISTRO","","","529","31","","","","0","0","0","1","","",""
"2023-04-03 08:18:30","CONTADOR DELANTERO","","SUBIDAS","","","","32","26","","","","","","","1","0"
"2023-04-03 08:18:30","BIA","REGISTRO","","","549","32","","","","1","0","0","0","","",""
"2023-04-03 08:18:56","CONTADOR DELANTERO","","SUBIDAS","","","","33","26","","","","","","","1","0"
"2023-04-03 08:19:05","BIA","REGISTRO","","","559","33","","","","0","0","1","0","","",""
"2023-04-03 08:21:13","CONTADOR DELANTERO","","SUBIDAS","","","","34","26","","","","","","","1","0"
"2023-04-03 08:21:15","CONTADOR DELANTERO","","SUBIDAS","","","","35","26","","","","","","","1","0"
"2023-04-03 08:21:15","BIA","REGISTRO","","","569","34","","","","0","0","1","0","","",""
"2023-04-03 08:21:18","BIA","REGISTRO","","","589","35","","","","1","0","0","0","","",""
"2023-04-03 08:23:15","CONTADOR DELANTERO","","SUBIDAS","","","","36","26","","","","","","","1","0"
"2023-04-03 08:23:17","BIA","REGISTRO","","","599","36","","","","0","0","1","0","","",""
"2023-04-03 08:24:54","CONTADOR DELANTERO","","SUBIDAS","","","","37","26","","","","","","","1","0"
"2023-04-03 08:25:03","BIA","REGISTRO","","","619","37","","","","1","0","0","0","","",""
"2023-04-03 08:26:03","CONTADOR DELANTERO","","BAJADAS","","","","37","27","","","","","","","0","1"
"2023-04-03 08:26:35","CONTADOR DELANTERO","","BAJADAS","","","","37","28","","","","","","","0","1"
"2023-04-03 08:27:10","CONTADOR DELANTERO","","SUBIDAS","","","","38","28","","","","","","","1","0"
"2023-04-03 08:28:25","CONTADOR DELANTERO","","SUBIDAS","","","","39","28","","","","","","","1","0"
"2023-04-03 08:28:44","CONTADOR DELANTERO","","BAJADAS","","","","39","29","","","","","","","0","1"
"2023-04-03 08:33:52","CONTADOR DELANTERO","","BAJADAS","","","","39","30","","","","","","","0","1"
"2023-04-03 08:40:15","CONTADOR DELANTERO","","BAJADAS","","","","39","31","","","","","","","0","1"
"2023-04-03 08:41:32","CONTADOR DELANTERO","","BAJADAS","","","","39","32","","","","","","","0","1"
"2023-04-03 08:41:55","CONTADOR DELANTERO","","SUBIDAS","","","","40","32","","","","","","","1","0"
"2023-04-03 08:41:57","CONTADOR DELANTERO","","SUBIDAS","","","","42","32","","","","","","","1","0"
"2023-04-03 08:41:58","CONTADOR DELANTERO","","SUBIDAS","","","","43","32","","","","","","","1","0"
"2023-04-03 08:43:55","CONTADOR DELANTERO","","BAJADAS","","","","43","33","","","","","","","0","1"
"2023-04-03 08:44:31","CONTADOR DELANTERO","","BAJADAS","","","","43","34","","","","","","","0","1"
"2023-04-03 08:44:35","CONTADOR DELANTERO","","BAJADAS","","","","43","35","","","","","","","0","1"
"2023-04-03 08:45:47","CONTADOR DELANTERO","","BAJADAS","","","","43","36","","","","","","","0","1"
"2023-04-03 08:46:24","CONTADOR DELANTERO","","BAJADAS","","","","43","37","","","","","","","0","1"
"2023-04-03 08:46:25","CONTADOR DELANTERO","","BAJADAS","","","","43","38","","","","","","","0","1"
"2023-04-03 08:48:36","CONTADOR DELANTERO","","BAJADAS","","","","43","39","","","","","","","0","1"
"2023-04-03 08:50:24","CONTADOR DELANTERO","","BAJADAS","","","","43","40","","","","","","","0","1"
"2023-04-03 08:51:59","CONTADOR DELANTERO","","BAJADAS","","","","43","41","","","","","","","0","1"
"2023-04-03 08:53:40","CONTADOR DELANTERO","","BAJADAS","","","","43","42","","","","","","","0","1"
"2023-04-03 08:56:10","CONTADOR DELANTERO","","BAJADAS","","","","43","43","","","","","","","0","1"
"2023-04-03 08:57:29","CONTADOR DELANTERO","","SUBIDAS","","","","44","43","","","","","","","1","0"
"2023-04-03 09:03:04","CONTADOR DELANTERO","","BAJADAS","","","","44","44","","","","","","","0","1"
"2023-04-03 09:03:54","BIA","CORTE","","637","619","37","","","","25","1","8","3","","",""
"2023-04-03 09:08:03","CONTADOR DELANTERO","","SUBIDAS","","","","45","44","","","","","","","1","0"
"2023-04-03 09:09:50","CONTADOR DELANTERO","","SUBIDAS","","","","46","44","","","","","","","1","0"
"2023-04-03 09:11:45","CONTADOR DELANTERO","","SUBIDAS","","","","47","44","","","","","","","1","0"
"2023-04-03 09:13:12","CONTADOR DELANTERO","","BAJADAS","","","","47","45","","","","","","","0","1"
"2023-04-03 09:13:18","CONTADOR DELANTERO","","SUBIDAS","","","","48","45","","","","","","","1","0"
"2023-04-03 09:15:45","CONTADOR DELANTERO","","BAJADAS","","","","48","46","","","","","","","0","1"
"2023-04-03 09:15:59","CONTADOR DELANTERO","","BAJADAS","","","","48","47","","","","","","","0","1"
"2023-04-03 09:16:59","CONTADOR DELANTERO","","SUBIDAS","","","","49","47","","","","","","","1","0"
"2023-04-03 09:17:56","CONTADOR DELANTERO","","SUBIDAS","","","","50","47","","","","","","","1","0"
"2023-04-03 09:18:01","CONTADOR DELANTERO","","SUBIDAS","","","","51","47","","","","","","","1","0"
"2023-04-03 09:18:04","BIA","REGISTRO","","","639","38","","","","1","0","0","0","","",""
"2023-04-03 09:18:07","BIA","REGISTRO","","","659","39","","","","1","0","0","0","","",""
"2023-04-03 09:18:08","CONTADOR DELANTERO","","SUBIDAS","","","","52","47","","","","","","","1","0"
"2023-04-03 09:18:18","CONTADOR DELANTERO","","BAJADAS","","","","52","48","","","","","","","0","1"
"2023-04-03 09:18:35","CONTADOR DELANTERO","","SUBIDAS","","","","53","48","","","","","","","1","0"
"2023-04-03 09:18:44","CONTADOR DELANTERO","","BAJADAS","","","","53","49","","","","","","","0","1"
"2023-04-03 09:19:00","CONTADOR DELANTERO","","BAJADAS","","","","53","50","","","","","","","0","1"
"2023-04-03 09:19:12","CONTADOR DELANTERO","","SUBIDAS","","","","54","50","","","","","","","1","0"
"2023-04-03 09:19:22","BIA","REGISTRO","","","669","40","","","","0","0","1","0","","",""
"2023-04-03 09:19:38","BIA","REGISTRO","","","689","41","","","","1","0","0","0","","",""
"2023-04-03 09:19:39","BIA","REGISTRO","","","709","42","","","","1","0","0","0","","",""
"2023-04-03 09:20:43","CONTADOR DELANTERO","","SUBIDAS","","","","55","50","","","","","","","1","0"
"2023-04-03 09:20:45","BIA","REGISTRO","","","729","43","","","","1","0","0","0","","",""
"2023-04-03 09:21:13","CONTADOR DELANTERO","","SUBIDAS","","","","56","50","","","","","","","1","0"
"2023-04-03 09:21:20","BIA","REGISTRO","","","749","44","","","","1","0","0","0","","",""
"2023-04-03 09:21:21","BIA","REGISTRO","","","759","45","","","","0","0","1","0","","",""
"2023-04-03 09:21:39","CONTADOR DELANTERO","","SUBIDAS","","","","57","50","","","","","","","1","0"
"2023-04-03 09:21:44","BIA","REGISTRO","","","779","46","","","","1","0","0","0","","",""
"2023-04-03 09:22:03","CONTADOR DELANTERO","","BAJADAS","","","","57","51","","","","","","","0","1"
"2023-04-03 09:22:05","CONTADOR DELANTERO","","SUBIDAS","","","","58","51","","","","","","","1","0"
"2023-04-03 09:22:08","CONTADOR DELANTERO","","SUBIDAS","","","","59","51","","","","","","","1","0"
"2023-04-03 09:22:11","BIA","REGISTRO","","","799","47","","","","1","0","0","0","","",""
"2023-04-03 09:22:16","CONTADOR DELANTERO","","SUBIDAS","","","","60","51","","","","","","","1","0"
"2023-04-03 09:22:16","BIA","REGISTRO","","","819","48","","","","1","0","0","0","","",""
"2023-04-03 09:22:24","BIA","REGISTRO","","","859","50","","","","1","0","0","0","","",""
"2023-04-03 09:23:06","BIA","REGISTRO","","","879","51","","","","1","0","0","0","","",""
"2023-04-03 09:23:33","BIA","REGISTRO","","","899","52","","","","1","0","0","0","","",""
"2023-04-03 09:23:48","BIA","REGISTRO","","","919","53","","","","1","0","0","0","","",""
"2023-04-03 09:26:05","BIA","REGISTRO","","","939","54","","","","1","0","0","0","","",""
"2023-04-03 09:26:31","BIA","REGISTRO","","","959","55","","","","1","0","0","0","","",""
"2023-04-03 09:27:07","BIA","REGISTRO","","","979","56","","","","1","0","0","0","","",""
"2023-04-03 09:27:07","BIA","REGISTRO","","","999","57","","","","1","0","0","0","","",""
"2023-04-03 09:27:50","BIA","REGISTRO","","","1009","58","","","","0","0","1","0","","",""
"2023-04-03 09:28:19","BIA","REGISTRO","","","1029","59","","","","1","0","0","0","","",""
"2023-04-03 09:28:49","BIA","REGISTRO","","","1049","60","","","","1","0","0","0","","",""
"2023-04-03 09:29:33","CONTADOR DELANTERO","","SUBIDAS","","","","61","51","","","","","","","1","0"
"2023-04-03 09:29:34","BIA","REGISTRO","","","1069","61","","","","1","0","0","0","","",""
"2023-04-03 09:29:37","CONTADOR DELANTERO","","SUBIDAS","","","","62","51","","","","","","","1","0"
"2023-04-03 09:29:39","BIA","REGISTRO","","","1089","62","","","","1","0","0","0","","",""
"2023-04-03 09:30:42","CONTADOR DELANTERO","","SUBIDAS","","","","63","51","","","","","","","1","0"
"2023-04-03 09:30:43","BIA","REGISTRO","","","1109","63","","","","1","0","0","0","","",""
"2023-04-03 09:30:47","BIA","REGISTRO","","","1129","64","","","","1","0","0","0","","",""
"2023-04-03 09:30:51","CONTADOR DELANTERO","","SUBIDAS","","","","64","51","","","","","","","1","0"
"2023-04-03 09:30:56","CONTADOR DELANTERO","","SUBIDAS","","","","65","51","","","","","","","1","0"
"2023-04-03 09:30:57","BIA","REGISTRO","","","1149","65","","","","1","0","0","0","","",""
"2023-04-03 09:31:02","CONTADOR DELANTERO","","SUBIDAS","","","","66","51","","","","","","","1","0"
"2023-04-03 09:31:18","CONTADOR DELANTERO","","SUBIDAS","","","","67","51","","","","","","","1","0"
"2023-04-03 09:31:26","CONTADOR DELANTERO","","SUBIDAS","","","","68","51","","","","","","","1","0"
"2023-04-03 09:32:06","BIA","REGISTRO","","","1159","66","","","","0","0","1","0","","",""
"2023-04-03 09:33:47","BIA","REGISTRO","","","1179","67","","","","1","0","0","0","","",""
"2023-04-03 09:34:06","BIA","REGISTRO","","","1219","69","","","","1","0","0","0","","",""
"2023-04-03 09:34:13","BIA","REGISTRO","","","1239","70","","","","1","0","0","0","","",""
"2023-04-03 09:35:04","BIA","REGISTRO","","","1259","71","","","","1","0","0","0","","",""
"2023-04-03 09:39:57","CONTADOR DELANTERO","","BAJADAS","","","","68","52","","","","","","","0","1"
"2023-04-03 09:46:22","CONTADOR DELANTERO","","BAJADAS","","","","68","53","","","","","","","0","1"
"2023-04-03 09:46:39","CONTADOR DELANTERO","","BAJADAS","","","","68","54","","","","","","","0","1"
"2023-04-03 09:46:41","CONTADOR DELANTERO","","SUBIDAS","","","","69","54","","","","","","","1","0"
"2023-04-03 09:46:57","CONTADOR DELANTERO","","BAJADAS","","","","69","55","","","","","","","0","1"
"2023-04-03 09:49:32","CONTADOR DELANTERO","","BAJADAS","","","","69","56","","","","","","","0","1"
"2023-04-03 09:49:35","CONTADOR DELANTERO","","BAJADAS","","","","69","57","","","","","","","0","1"
"2023-04-03 09:51:55","CONTADOR DELANTERO","","BAJADAS","","","","69","58","","","","","","","0","1"
"2023-04-03 09:51:56","CONTADOR DELANTERO","","BAJADAS","","","","69","59","","","","","","","0","1"
"2023-04-03 09:51:57","CONTADOR DELANTERO","","BAJADAS","","","","69","60","","","","","","","0","1"
"2023-04-03 09:52:00","CONTADOR DELANTERO","","BAJADAS","","","","69","61","","","","","","","0","1"
"2023-04-03 09:53:31","CONTADOR DELANTERO","","BAJADAS","","","","69","62","","","","","","","0","1"
"2023-04-03 09:53:34","CONTADOR DELANTERO","","BAJADAS","","","","69","63","","","","","","","0","1"
"2023-04-03 09:53:38","CONTADOR DELANTERO","","BAJADAS","","","","69","64","","","","","","","0","1"
"2023-04-03 09:53:41","CONTADOR DELANTERO","","BAJADAS","","","","69","65","","","","","","","0","1"
"2023-04-03 09:55:09","CONTADOR DELANTERO","","BAJADAS","","","","69","66","","","","","","","0","1"
"2023-04-03 09:55:39","CONTADOR DELANTERO","","BAJADAS","","","","69","67","","","","","","","0","1"
"2023-04-03 09:55:42","CONTADOR DELANTERO","","BAJADAS","","","","69","68","","","","","","","0","1"
"2023-04-03 09:55:46","CONTADOR DELANTERO","","BAJADAS","","","","69","69","","","","","","","0","1"
"2023-04-03 09:55:48","CONTADOR DELANTERO","","BAJADAS","","","","69","70","","","","","","","0","1"
"2023-04-03 09:55:50","CONTADOR DELANTERO","","SUBIDAS","","","","70","70","","","","","","","1","0"
"2023-04-03 09:58:41","CONTADOR DELANTERO","","BAJADAS","","","","70","71","","","","","","","0","1"
"2023-04-03 09:58:56","CONTADOR DELANTERO","","BAJADAS","","","","70","72","","","","","","","0","1"
"2023-04-03 09:58:57","CONTADOR DELANTERO","","BAJADAS","","","","70","73","","","","","","","0","1"
"2023-04-03 09:59:41","CONTADOR DELANTERO","","BAJADAS","","","","70","74","","","","","","","0","1"
"2023-04-03 09:59:42","CONTADOR DELANTERO","","BAJADAS","","","","70","75","","","","","","","0","1"
"2023-04-03 09:59:50","CONTADOR DELANTERO","","BAJADAS","","","","70","76","","","","","","","0","1"
"2023-04-03 09:59:51","CONTADOR DELANTERO","","BAJADAS","","","","70","77","","","","","","","0","1"
"2023-04-03 10:01:29","CONTADOR DELANTERO","","BAJADAS","","","","70","78","","","","","","","0","1"
"2023-04-03 10:01:31","CONTADOR DELANTERO","","BAJADAS","","","","70","79","","","","","","","0","1"
"2023-04-03 10:01:34","CONTADOR DELANTERO","","BAJADAS","","","","70","80","","","","","","","0","1"
"2023-04-03 10:06:11","CONTADOR DELANTERO","","BAJADAS","","","","70","81","","","","","","","0","1"
"2023-04-03 10:07:11","CONTADOR DELANTERO","","BAJADAS","","","","70","82","","","","","","","0","1"
"2023-04-03 10:13:43","CONTADOR DELANTERO","","BAJADAS","","","","70","83","","","","","","","0","1"
"2023-04-03 10:14:57","CONTADOR DELANTERO","","BAJADAS","","","","70","84","","","","","","","0","1"
"2023-04-03 10:15:01","CONTADOR DELANTERO","","BAJADAS","","","","70","85","","","","","","","0","1"
"2023-04-03 10:15:03","CONTADOR DELANTERO","","BAJADAS","","","","70","86","","","","","","","0","1"
"2023-04-03 10:15:06","CONTADOR DELANTERO","","BAJADAS","","","","70","87","","","","","","","0","1"
"2023-04-03 10:15:08","CONTADOR DELANTERO","","BAJADAS","","","","70","88","","","","","","","0","1"
"2023-04-03 10:15:11","CONTADOR DELANTERO","","BAJADAS","","","","70","89","","","","","","","0","1"
"2023-04-03 10:15:12","CONTADOR DELANTERO","","BAJADAS","","","","70","90","","","","","","","0","1"
"2023-04-03 10:15:14","CONTADOR DELANTERO","","BAJADAS","","","","70","91","","","","","","","0","1"
"2023-04-03 10:15:16","CONTADOR DELANTERO","","BAJADAS","","","","70","92","","","","","","","0","1"
"2023-04-03 10:15:45","CONTADOR DELANTERO","","BAJADAS","","","","70","93","","","","","","","0","1"
"2023-04-03 10:16:45","CONTADOR DELANTERO","","BAJADAS","","","","70","94","","","","","","","0","1"
"2023-04-03 10:16:48","CONTADOR DELANTERO","","BAJADAS","","","","70","95","","","","","","","0","1"
"2023-04-03 10:22:15","CONTADOR DELANTERO","","BAJADAS","","","","70","96","","","","","","","0","1"
"2023-04-03 10:24:48","CONTADOR DELANTERO","","SUBIDAS","","","","71","96","","","","","","","1","0"
"2023-04-03 10:27:52","CONTADOR DELANTERO","","SUBIDAS","","","","72","96","","","","","","","1","0"
"2023-04-03 10:29:06","BIA","REGISTRO","","","1279","72","","","","1","0","0","0","","",""
"2023-04-03 10:32:32","CONTADOR DELANTERO","","SUBIDAS","","","","73","96","","","","","","","1","0"
"2023-04-03 10:32:32","BIA","REGISTRO","","","1299","73","","","","1","0","0","0","","",""
"2023-04-03 10:32:37","CONTADOR DELANTERO","","SUBIDAS","","","","74","96","","","","","","","1","0"
"2023-04-03 10:32:58","CONTADOR DELANTERO","","SUBIDAS","","","","75","96","","","","","","","1","0"
"2023-04-03 10:33:00","CONTADOR DELANTERO","","SUBIDAS","","","","76","96","","","","","","","1","0"
"2023-04-03 10:33:17","CONTADOR DELANTERO","","SUBIDAS","","","","77","96","","","","","","","1","0"
"2023-04-03 10:34:56","CONTADOR DELANTERO","","BAJADAS","","","","77","97","","","","","","","0","1"
"2023-04-03 10:35:03","CONTADOR DELANTERO","","SUBIDAS","","","","78","97","","","","","","","1","0"
"2023-04-03 10:35:06","CONTADOR DELANTERO","","SUBIDAS","","","","79","97","","","","","","","1","0"
"2023-04-03 10:35:19","CONTADOR DELANTERO","","SUBIDAS","","","","80","97","","","","","","","1","0"
"2023-04-03 10:40:59","CONTADOR DELANTERO","","SUBIDAS","","","","81","97","","","","","","","1","0"
"2023-04-03 10:41:00","BIA","REGISTRO","","","1339","75","","","","1","0","0","0","","",""
"2023-04-03 10:43:21","CONTADOR DELANTERO","","SUBIDAS","","","","82","97","","","","","","","1","0"
"2023-04-03 10:43:23","BIA","REGISTRO","","","1359","76","","","","1","0","0","0","","",""
"2023-04-03 10:46:10","CONTADOR DELANTERO","","SUBIDAS","","","","83","97","","","","","","","1","0"
"2023-04-03 10:46:11","BIA","REGISTRO","","","1379","77","","","","1","0","0","0","","",""
"2023-04-03 10:46:13","CONTADOR DELANTERO","","SUBIDAS","","","","84","97","","","","","","","1","0"
"2023-04-03 10:46:15","CONTADOR DELANTERO","","SUBIDAS","","","","85","97","","","","","","","1","0"
"2023-04-03 10:46:16","BIA","REGISTRO","","","1399","78","","","","1","0","0","0","","",""
"2023-04-03 10:46:17","BIA","REGISTRO","","","1419","79","","","","1","0","0","0","","",""
