"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-03 08:15:55","BIA","REGISTRO","","","500","26","","","","1","0","0","0","","",""
"2023-04-03 08:16:02","CONTADOR DELANTERO","","SUBIDAS","","","","15","10","","","","","","100","1","0"
"2023-04-03 08:16:37","BIA","REGISTRO","","","520","27","","","","1","0","0","0","","",""
"2023-04-03 08:16:38","CONTADOR DELANTERO","","SUBIDAS","","","","16","10","","","","","","100","1","0"
"2023-04-03 08:17:17","CONTADOR DELANTERO","","SUBIDAS","","","","17","10","","","","","","100","1","0"
"2023-04-03 08:17:18","BIA","REGISTRO","","","540","28","","","","1","0","0","0","","",""
"2023-04-03 08:17:21","CONTADOR DELANTERO","","SUBIDAS","","","","18","10","","","","","","100","1","0"
"2023-04-03 08:17:26","CONTADOR DELANTERO","","SUBIDAS","","","","19","10","","","","","","100","1","0"
"2023-04-03 08:17:27","BIA","REGISTRO","","","580","30","","","","1","0","0","0","","",""
"2023-04-03 08:18:54","CONTADOR DELANTERO","","SUBIDAS","","","","21","10","","","","","","100","1","0"
"2023-04-03 08:18:54","BIA","REGISTRO","","","600","31","","","","1","0","0","0","","",""
"2023-04-03 08:18:55","CONTADOR DELANTERO","","SUBIDAS","","","","22","10","","","","","","100","1","0"
"2023-04-03 08:19:15","CONTADOR DELANTERO","","BAJADAS","","","","22","11","","","","","","100","0","1"
"2023-04-03 08:19:17","BIA","REGISTRO","","","620","32","","","","1","0","0","0","","",""
"2023-04-03 08:19:19","CONTADOR DELANTERO","","SUBIDAS","","","","23","11","","","","","","100","1","0"
"2023-04-03 08:20:07","CONTADOR DELANTERO","","SUBIDAS","","","","24","11","","","","","","100","1","0"
"2023-04-03 08:20:07","BIA","REGISTRO","","","640","33","","","","1","0","0","0","","",""
"2023-04-03 08:20:46","CONTADOR DELANTERO","","SUBIDAS","","","","25","11","","","","","","100","1","0"
"2023-04-03 08:20:53","BIA","REGISTRO","","","660","34","","","","1","0","0","0","","",""
"2023-04-03 08:20:58","BIA","REGISTRO","","","668","35","","","","0","0","0","1","","",""
"2023-04-03 08:21:01","BIA","REGISTRO","","","688","36","","","","1","0","0","0","","",""
"2023-04-03 08:30:06","CONTADOR DELANTERO","","BAJADAS","","","","25","12","","","","","","79","0","1"
"2023-04-03 08:30:09","CONTADOR DELANTERO","","BAJADAS","","","","25","13","","","","","","100","0","1"
"2023-04-03 08:30:10","CONTADOR DELANTERO","","BAJADAS","","","","25","14","","","","","","69","0","1"
"2023-04-03 08:32:07","CONTADOR DELANTERO","","BAJADAS","","","","25","15","","","","","","100","0","1"
"2023-04-03 08:32:15","CONTADOR DELANTERO","","SUBIDAS","","","","26","15","","","","","","100","1","0"
"2023-04-03 08:32:50","CONTADOR DELANTERO","","BAJADAS","","","","26","16","","","","","","100","0","1"
"2023-04-03 08:34:10","BIA","REGISTRO","","","696","37","","","","0","0","0","1","","",""
"2023-04-03 08:34:16","CONTADOR DELANTERO","","SUBIDAS","","","","27","16","","","","","","66","1","0"
"2023-04-03 08:35:11","BIA","REGISTRO","","","704","38","","","","0","0","0","1","","",""
"2023-04-03 08:38:00","CONTADOR DELANTERO","","BAJADAS","","","","27","17","","","","","","100","0","1"
"2023-04-03 08:38:01","CONTADOR DELANTERO","","BAJADAS","","","","27","18","","","","","","100","0","1"
"2023-04-03 08:38:05","CONTADOR DELANTERO","","BAJADAS","","","","27","19","","","","","","100","0","1"
"2023-04-03 08:38:09","CONTADOR DELANTERO","","BAJADAS","","","","27","20","","","","","","100","0","1"
"2023-04-03 08:39:30","CONTADOR DELANTERO","","BAJADAS","","","","27","21","","","","","","100","0","1"
"2023-04-03 08:41:52","CONTADOR DELANTERO","","BAJADAS","","","","27","22","","","","","","87","0","1"
"2023-04-03 08:44:39","CONTADOR DELANTERO","","BAJADAS","","","","27","24","","","","","","99","0","1"
"2023-04-03 08:47:35","CONTADOR DELANTERO","","BAJADAS","","","","27","25","","","","","","100","0","1"
"2023-04-03 08:47:38","CONTADOR DELANTERO","","BAJADAS","","","","27","26","","","","","","100","0","1"
"2023-04-03 08:51:03","CONTADOR DELANTERO","","BAJADAS","","","","27","27","","","","","","100","0","1"
"2023-04-03 08:52:00","CONTADOR DELANTERO","","BAJADAS","","","","27","28","","","","","","100","0","1"
"2023-04-03 08:56:48","CONTADOR DELANTERO","","BAJADAS","","","","27","29","","","","","","100","0","1"
"2023-04-03 08:56:50","CONTADOR DELANTERO","","BAJADAS","","","","27","30","","","","","","100","0","1"
"2023-04-03 08:56:52","CONTADOR DELANTERO","","BAJADAS","","","","27","31","","","","","","99","0","1"
"2023-04-03 08:58:20","CONTADOR DELANTERO","","BAJADAS","","","","27","32","","","","","","100","0","1"
"2023-04-03 08:58:22","CONTADOR DELANTERO","","BAJADAS","","","","27","33","","","","","","100","0","1"
"2023-04-03 09:02:28","CONTADOR DELANTERO","","BAJADAS","","","","27","34","","","","","","100","0","1"
"2023-04-03 09:03:16","CONTADOR DELANTERO","","BAJADAS","","","","27","35","","","","","","100","0","1"
"2023-04-03 09:04:32","CONTADOR DELANTERO","","BAJADAS","","","","27","36","","","","","","100","0","1"
"2023-04-03 09:04:35","CONTADOR DELANTERO","","BAJADAS","","","","27","37","","","","","","99","0","1"
"2023-04-03 09:08:51","CONTADOR DELANTERO","","SUBIDAS","","","","28","38","","","","","","100","1","0"
"2023-04-03 09:11:30","BIA","REGISTRO","","","724","39","","","","1","0","0","0","","",""
"2023-04-03 09:11:31","CONTADOR DELANTERO","","SUBIDAS","","","","29","38","","","","","","100","1","0"
"2023-04-03 09:11:35","BIA","REGISTRO","","","732","40","","","","0","0","0","1","","",""
"2023-04-03 09:11:43","BIA","REGISTRO","","","740","41","","","","0","0","0","1","","",""
"2023-04-03 09:14:46","CONTADOR DELANTERO","","SUBIDAS","","","","30","38","","","","","","100","1","0"
"2023-04-03 09:16:11","BIA","REGISTRO","","","760","42","","","","1","0","0","0","","",""
"2023-04-03 09:16:16","BIA","REGISTRO","","","780","43","","","","1","0","0","0","","",""
"2023-04-03 09:18:00","CONTADOR DELANTERO","","SUBIDAS","","","","31","38","","","","","","100","1","0"
"2023-04-03 09:18:03","BIA","REGISTRO","","","788","44","","","","0","0","0","1","","",""
"2023-04-03 09:19:14","CONTADOR DELANTERO","","SUBIDAS","","","","32","38","","","","","","100","1","0"
"2023-04-03 09:19:20","BIA","REGISTRO","","","796","45","","","","0","0","0","1","","",""
"2023-04-03 09:20:57","BIA","REGISTRO","","","804","46","","","","0","0","0","1","","",""
"2023-04-03 09:20:59","CONTADOR DELANTERO","","SUBIDAS","","","","33","38","","","","","","100","1","0"
"2023-04-03 09:20:59","BIA","REGISTRO","","","824","47","","","","1","0","0","0","","",""
"2023-04-03 09:21:04","CONTADOR DELANTERO","","SUBIDAS","","","","34","38","","","","","","100","1","0"
"2023-04-03 09:21:04","BIA","REGISTRO","","","844","48","","","","1","0","0","0","","",""
"2023-04-03 09:21:06","BIA","REGISTRO","","","852","49","","","","0","0","0","1","","",""
"2023-04-03 09:25:08","BIA","REGISTRO","","","860","50","","","","0","0","0","1","","",""
"2023-04-03 09:28:09","BIA","REGISTRO","","","880","51","","","","1","0","0","0","","",""
"2023-04-03 09:28:20","BIA","REGISTRO","","","888","52","","","","0","0","0","1","","",""
"2023-04-03 09:33:58","CONTADOR DELANTERO","","BAJADAS","","","","34","39","","","","","","100","0","1"
"2023-04-03 09:34:11","CONTADOR DELANTERO","","SUBIDAS","","","","35","39","","","","","","99","1","0"
"2023-04-03 09:34:13","BIA","REGISTRO","","","896","53","","","","0","0","0","1","","",""
"2023-04-03 09:36:00","CONTADOR DELANTERO","","BAJADAS","","","","35","40","","","","","","100","0","1"
"2023-04-03 09:36:02","CONTADOR DELANTERO","","BAJADAS","","","","35","41","","","","","","100","0","1"
"2023-04-03 09:37:46","CONTADOR DELANTERO","","BAJADAS","","","","35","42","","","","","","100","0","1"
"2023-04-03 09:37:48","CONTADOR DELANTERO","","BAJADAS","","","","35","43","","","","","","99","0","1"
"2023-04-03 09:38:43","CONTADOR DELANTERO","","BAJADAS","","","","35","44","","","","","","100","0","1"
"2023-04-03 09:39:32","CONTADOR DELANTERO","","BAJADAS","","","","35","45","","","","","","100","0","1"
"2023-04-03 09:40:05","CONTADOR DELANTERO","","BAJADAS","","","","35","46","","","","","","100","0","1"
"2023-04-03 09:40:09","CONTADOR DELANTERO","","BAJADAS","","","","35","47","","","","","","100","0","1"
"2023-04-03 09:41:12","BIA","REGISTRO","","","916","54","","","","1","0","0","0","","",""
"2023-04-03 09:41:14","CONTADOR DELANTERO","","BAJADAS","","","","35","48","","","","","","99","0","1"
"2023-04-03 09:49:37","CONTADOR DELANTERO","","BAJADAS","","","","35","49","","","","","","99","0","1"
"2023-04-03 09:52:14","CONTADOR DELANTERO","","BAJADAS","","","","35","50","","","","","","100","0","1"
"2023-04-03 09:54:42","CONTADOR DELANTERO","","BAJADAS","","","","35","51","","","","","","100","0","1"
"2023-04-03 10:03:20","CONTADOR DELANTERO","","BAJADAS","","","","35","52","","","","","","99","0","1"
"2023-04-03 10:09:20","BIA","CORTE","","600","916","54","","","","40","0","2","12","","",""
"2023-04-03 10:26:27","CONTADOR DELANTERO","","BAJADAS","","","","35","53","","","","","","100","0","1"
"2023-04-03 10:29:00","CONTADOR DELANTERO","","BAJADAS","","","","35","54","","","","","","100","0","1"
"2023-04-03 10:30:34","CONTADOR DELANTERO","","SUBIDAS","","","","36","54","","","","","","100","1","0"
"2023-04-03 10:30:35","BIA","REGISTRO","","","936","55","","","","1","0","0","0","","",""
"2023-04-03 10:32:27","CONTADOR DELANTERO","","SUBIDAS","","","","37","54","","","","","","100","1","0"
"2023-04-03 10:32:28","BIA","REGISTRO","","","956","56","","","","1","0","0","0","","",""
"2023-04-03 10:34:43","CONTADOR DELANTERO","","SUBIDAS","","","","38","54","","","","","","100","1","0"
"2023-04-03 10:34:48","BIA","REGISTRO","","","966","57","","","","0","0","1","0","","",""
"2023-04-03 10:35:53","BIA","REGISTRO","","","986","58","","","","1","0","0","0","","",""
"2023-04-03 10:36:46","BIA","REGISTRO","","","1016","60","","","","0","0","1","0","","",""
"2023-04-03 10:39:35","BIA","REGISTRO","","","1026","61","","","","0","0","1","0","","",""
"2023-04-03 10:39:58","BIA","REGISTRO","","","1036","62","","","","0","0","1","0","","",""
"2023-04-03 10:41:41","CONTADOR DELANTERO","","BAJADAS","","","","38","55","","","","","","100","0","1"
"2023-04-03 10:42:24","BIA","REGISTRO","","","1056","63","","","","1","0","0","0","","",""
"2023-04-03 10:42:25","CONTADOR DELANTERO","","SUBIDAS","","","","39","55","","","","","","100","1","0"
"2023-04-03 10:42:32","BIA","REGISTRO","","","1076","64","","","","1","0","0","0","","",""
"2023-04-03 10:42:33","CONTADOR DELANTERO","","SUBIDAS","","","","40","55","","","","","","77","1","0"
"2023-04-03 10:43:49","CONTADOR DELANTERO","","SUBIDAS","","","","41","55","","","","","","85","1","0"
"2023-04-03 10:43:49","BIA","REGISTRO","","","1096","65","","","","1","0","0","0","","",""
"2023-04-03 10:44:47","BIA","REGISTRO","","","1116","66","","","","1","0","0","0","","",""
"2023-04-03 10:46:20","BIA","REGISTRO","","","1136","67","","","","1","0","0","0","","",""
"2023-04-03 10:46:25","BIA","REGISTRO","","","1146","68","","","","0","0","1","0","","",""
"2023-04-03 10:48:31","BIA","REGISTRO","","","1166","69","","","","1","0","0","0","","",""
"2023-04-03 10:57:11","BIA","REGISTRO","","","1174","70","","","","0","0","0","1","","",""
"2023-04-03 10:58:21","CONTADOR DELANTERO","","BAJADAS","","","","41","56","","","","","","100","0","1"
"2023-04-03 10:58:26","CONTADOR DELANTERO","","BAJADAS","","","","41","57","","","","","","100","0","1"
"2023-04-03 10:58:30","CONTADOR DELANTERO","","BAJADAS","","","","41","58","","","","","","100","0","1"
"2023-04-03 11:01:26","CONTADOR DELANTERO","","BAJADAS","","","","41","60","","","","","","100","0","1"
"2023-04-03 11:03:59","CONTADOR DELANTERO","","BAJADAS","","","","41","61","","","","","","100","0","1"
"2023-04-03 11:04:39","CONTADOR DELANTERO","","BAJADAS","","","","41","62","","","","","","99","0","1"
"2023-04-03 11:09:28","CONTADOR DELANTERO","","BAJADAS","","","","41","63","","","","","","100","0","1"
"2023-04-03 11:09:29","CONTADOR DELANTERO","","BAJADAS","","","","41","64","","","","","","100","0","1"
"2023-04-03 11:09:32","CONTADOR DELANTERO","","BAJADAS","","","","41","65","","","","","","100","0","1"
"2023-04-03 11:12:32","BIA","REGISTRO","","","1182","71","","","","0","0","0","1","","",""
"2023-04-03 11:12:35","CONTADOR DELANTERO","","SUBIDAS","","","","42","65","","","","","","100","1","0"
"2023-04-03 11:17:36","BIA","REGISTRO","","","1198","73","","","","0","0","0","1","","",""
"2023-04-03 11:18:44","CONTADOR DELANTERO","","BAJADAS","","","","42","66","","","","","","100","0","1"
"2023-04-03 11:23:13","CONTADOR DELANTERO","","BAJADAS","","","","42","67","","","","","","100","0","1"
"2023-04-03 11:23:25","CONTADOR DELANTERO","","BAJADAS","","","","42","68","","","","","","99","0","1"
"2023-04-03 11:23:26","CONTADOR DELANTERO","","BAJADAS","","","","42","69","","","","","","100","0","1"
"2023-04-03 11:26:28","CONTADOR DELANTERO","","BAJADAS","","","","42","70","","","","","","100","0","1"
"2023-04-03 11:26:30","CONTADOR DELANTERO","","BAJADAS","","","","42","71","","","","","","99","0","1"
"2023-04-03 11:35:35","CONTADOR DELANTERO","","BAJADAS","","","","42","72","","","","","","100","0","1"
"2023-04-03 11:49:07","CONTADOR DELANTERO","","SUBIDAS","","","","43","72","","","","","","","1","0"
"2023-04-03 11:49:09","CONTADOR DELANTERO","","SUBIDAS","","","","44","72","","","","","","","1","0"
"2023-04-03 11:49:27","BIA","REGISTRO","","","1218","74","","","","1","0","0","0","","",""
"2023-04-03 11:51:47","CONTADOR DELANTERO","","SUBIDAS","","","","45","72","","","","","","","1","0"
"2023-04-03 11:51:49","BIA","REGISTRO","","","1238","75","","","","1","0","0","0","","",""
"2023-04-03 11:51:50","BIA","REGISTRO","","","1258","76","","","","1","0","0","0","","",""
"2023-04-03 11:51:55","CONTADOR DELANTERO","","SUBIDAS","","","","46","72","","","","","","","1","0"
"2023-04-03 11:51:57","BIA","REGISTRO","","","1278","77","","","","1","0","0","0","","",""
"2023-04-03 11:54:44","CONTADOR DELANTERO","","SUBIDAS","","","","47","72","","","","","","","1","0"
"2023-04-03 11:54:45","BIA","REGISTRO","","","1286","78","","","","0","0","0","1","","",""
"2023-04-03 11:54:48","CONTADOR DELANTERO","","SUBIDAS","","","","48","72","","","","","","","1","0"
"2023-04-03 11:54:49","BIA","REGISTRO","","","1306","79","","","","1","0","0","0","","",""
"2023-04-03 11:57:56","CONTADOR DELANTERO","","SUBIDAS","","","","49","72","","","","","","","1","0"
"2023-04-03 11:57:59","CONTADOR DELANTERO","","SUBIDAS","","","","50","72","","","","","","","1","0"
"2023-04-03 11:57:59","BIA","REGISTRO","","","1314","80","","","","0","0","0","1","","",""
"2023-04-03 11:58:01","BIA","REGISTRO","","","1322","81","","","","0","0","0","1","","",""
"2023-04-03 12:03:06","CONTADOR DELANTERO","","SUBIDAS","","","","51","72","","","","","","","1","0"
"2023-04-03 12:03:08","BIA","REGISTRO","","","1342","82","","","","1","0","0","0","","",""
"2023-04-03 12:03:11","CONTADOR DELANTERO","","SUBIDAS","","","","52","72","","","","","","","1","0"
"2023-04-03 12:03:17","BIA","REGISTRO","","","1362","83","","","","1","0","0","0","","",""
"2023-04-03 12:03:19","CONTADOR DELANTERO","","SUBIDAS","","","","53","72","","","","","","","1","0"
"2023-04-03 12:03:22","BIA","REGISTRO","","","1382","84","","","","1","0","0","0","","",""
"2023-04-03 12:03:27","CONTADOR DELANTERO","","SUBIDAS","","","","54","72","","","","","","","1","0"
"2023-04-03 12:03:27","BIA","REGISTRO","","","1402","85","","","","1","0","0","0","","",""
"2023-04-03 12:06:38","CONTADOR DELANTERO","","BAJADAS","","","","54","73","","","","","","","0","1"
"2023-04-03 12:07:46","BIA","REGISTRO","","","1422","86","","","","1","0","0","0","","",""
"2023-04-03 12:08:36","CONTADOR DELANTERO","","SUBIDAS","","","","55","73","","","","","","","1","0"
"2023-04-03 12:08:36","BIA","REGISTRO","","","1442","87","","","","1","0","0","0","","",""
"2023-04-03 12:09:26","BIA","REGISTRO","","","1462","88","","","","1","0","0","0","","",""
"2023-04-03 12:13:37","CONTADOR DELANTERO","","BAJADAS","","","","55","74","","","","","","","0","1"
"2023-04-03 12:16:04","CONTADOR DELANTERO","","SUBIDAS","","","","56","74","","","","","","","1","0"
"2023-04-03 12:16:12","BIA","REGISTRO","","","1482","89","","","","1","0","0","0","","",""
"2023-04-03 12:17:15","CONTADOR DELANTERO","","BAJADAS","","","","56","75","","","","","","","0","1"
"2023-04-03 12:17:22","CONTADOR DELANTERO","","BAJADAS","","","","56","76","","","","","","","0","1"
"2023-04-03 12:17:26","CONTADOR DELANTERO","","SUBIDAS","","","","57","76","","","","","","","1","0"
"2023-04-03 12:18:35","CONTADOR DELANTERO","","BAJADAS","","","","57","77","","","","","","","0","1"
"2023-04-03 12:18:39","BIA","REGISTRO","","","1492","90","","","","0","0","1","0","","",""
"2023-04-03 12:18:44","BIA","REGISTRO","","","1512","91","","","","1","0","0","0","","",""
"2023-04-03 12:18:47","CONTADOR DELANTERO","","SUBIDAS","","","","58","77","","","","","","","1","0"
"2023-04-03 12:30:58","BIA","REGISTRO","","","1520","92","","","","0","0","0","1","","",""
"2023-04-03 12:31:13","CONTADOR DELANTERO","","SUBIDAS","","","","59","77","","","","","","","1","0"
"2023-04-03 12:32:54","BIA","REGISTRO","","","1528","93","","","","0","0","0","1","","",""
"2023-04-03 12:32:56","BIA","REGISTRO","","","1536","94","","","","0","0","0","1","","",""
"2023-04-03 12:37:02","CONTADOR DELANTERO","","BAJADAS","","","","59","78","","","","","","","0","1"
"2023-04-03 12:37:05","CONTADOR DELANTERO","","BAJADAS","","","","59","79","","","","","","","0","1"
"2023-04-03 12:38:23","CONTADOR DELANTERO","","BAJADAS","","","","59","80","","","","","","","0","1"
"2023-04-03 12:38:31","CONTADOR DELANTERO","","BAJADAS","","","","59","81","","","","","","","0","1"
"2023-04-03 12:38:33","CONTADOR DELANTERO","","BAJADAS","","","","59","82","","","","","","","0","1"
"2023-04-03 12:39:09","CONTADOR DELANTERO","","BAJADAS","","","","59","83","","","","","","","0","1"
"2023-04-03 12:39:12","CONTADOR DELANTERO","","BAJADAS","","","","59","85","","","","","","","0","1"
"2023-04-03 12:39:14","CONTADOR DELANTERO","","BAJADAS","","","","59","87","","","","","","","0","1"
"2023-04-03 12:39:16","CONTADOR DELANTERO","","BAJADAS","","","","59","88","","","","","","","0","1"
"2023-04-03 12:39:51","CONTADOR DELANTERO","","BAJADAS","","","","59","89","","","","","","","0","1"
"2023-04-03 12:39:56","CONTADOR DELANTERO","","BAJADAS","","","","59","90","","","","","","","0","1"
"2023-04-03 12:42:05","CONTADOR DELANTERO","","BAJADAS","","","","59","91","","","","","","","0","1"
"2023-04-03 12:43:03","CONTADOR DELANTERO","","BAJADAS","","","","59","92","","","","","","","0","1"
"2023-04-03 12:43:06","CONTADOR DELANTERO","","BAJADAS","","","","59","94","","","","","","","0","1"
"2023-04-03 12:43:47","BIA","CORTE","","601","1536","94","","","","64","0","8","22","","",""
"2023-04-03 12:44:17","CONTADOR DELANTERO","","BAJADAS","","","","59","95","","","","","","","0","1"
"2023-04-03 12:45:12","CONTADOR DELANTERO","","BAJADAS","","","","59","96","","","","","","","0","1"
"2023-04-03 12:47:18","CONTADOR DELANTERO","","BAJADAS","","","","59","97","","","","","","","0","1"
"2023-04-03 12:49:10","CONTADOR DELANTERO","","BAJADAS","","","","59","98","","","","","","","0","1"
"2023-04-03 12:55:52","CONTADOR DELANTERO","","SUBIDAS","","","","60","98","","","","","","","1","0"
"2023-04-03 12:56:05","CONTADOR DELANTERO","","BAJADAS","","","","60","99","","","","","","","0","1"
"2023-04-03 12:58:01","CONTADOR DELANTERO","","SUBIDAS","","","","61","99","","","","","","","1","0"
"2023-04-03 12:58:24","CONTADOR DELANTERO","","BAJADAS","","","","61","100","","","","","","","0","1"
"2023-04-03 12:59:24","CONTADOR DELANTERO","","BAJADAS","","","","61","101","","","","","","","0","1"
"2023-04-03 12:59:44","CONTADOR DELANTERO","","SUBIDAS","","","","62","101","","","","","","","1","0"
"2023-04-03 12:59:47","CONTADOR DELANTERO","","SUBIDAS","","","","63","101","","","","","","","1","0"
"2023-04-03 12:59:51","CONTADOR DELANTERO","","BAJADAS","","","","63","102","","","","","","","0","1"
"2023-04-03 13:06:55","BIA","REGISTRO","","","1556","95","","","","1","0","0","0","","",""
"2023-04-03 13:09:59","CONTADOR DELANTERO","","SUBIDAS","","","","64","102","","","","","","","1","0"
"2023-04-03 13:10:00","CONTADOR DELANTERO","","SUBIDAS","","","","65","102","","","","","","","1","0"
"2023-04-03 13:10:04","BIA","REGISTRO","","","1596","97","","","","1","0","0","0","","",""
"2023-04-03 13:10:05","BIA","REGISTRO","","","1606","98","","","","0","0","1","0","","",""
"2023-04-03 13:11:08","BIA","REGISTRO","","","1626","99","","","","1","0","0","0","","",""
"2023-04-03 13:12:10","CONTADOR DELANTERO","","SUBIDAS","","","","66","102","","","","","","","1","0"
"2023-04-03 13:12:11","BIA","REGISTRO","","","1646","100","","","","1","0","0","0","","",""
"2023-04-03 13:13:25","BIA","REGISTRO","","","1666","101","","","","1","0","0","0","","",""
"2023-04-03 13:13:26","BIA","REGISTRO","","","1686","102","","","","1","0","0","0","","",""
"2023-04-03 13:13:27","CONTADOR DELANTERO","","SUBIDAS","","","","67","102","","","","","","","1","0"
"2023-04-03 13:13:29","CONTADOR DELANTERO","","SUBIDAS","","","","68","102","","","","","","","1","0"
"2023-04-03 13:14:00","CONTADOR DELANTERO","","BAJADAS","","","","68","103","","","","","","","0","1"
"2023-04-03 13:14:19","CONTADOR DELANTERO","","SUBIDAS","","","","69","103","","","","","","","1","0"
"2023-04-03 13:14:19","BIA","REGISTRO","","","1706","103","","","","1","0","0","0","","",""
"2023-04-03 13:14:21","BIA","REGISTRO","","","1716","104","","","","0","0","1","0","","",""
"2023-04-03 13:14:21","BIA","REGISTRO","","","1726","105","","","","0","0","1","0","","",""
