"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-03 07:53:00","BIA","REGISTRO","","","170","9","","","","1","0","0","0","","",""
"2023-04-03 07:53:06","BIA","REGISTRO","","","190","10","","","","1","0","0","0","","",""
"2023-04-03 07:53:08","CONTADOR DELANTERO","","SUBIDAS","","","","8","3","","","","","","","1","0"
"2023-04-03 07:53:10","BIA","REGISTRO","","","210","11","","","","1","0","0","0","","",""
"2023-04-03 07:54:20","CONTADOR DELANTERO","","SUBIDAS","","","","9","3","","","","","","","1","0"
"2023-04-03 07:54:23","BIA","REGISTRO","","","230","12","","","","1","0","0","0","","",""
"2023-04-03 07:54:41","CONTADOR DELANTERO","","SUBIDAS","","","","10","3","","","","","","","1","0"
"2023-04-03 07:54:43","BIA","REGISTRO","","","250","13","","","","1","0","0","0","","",""
"2023-04-03 07:55:27","CONTADOR DELANTERO","","SUBIDAS","","","","11","3","","","","","","","1","0"
"2023-04-03 07:55:30","BIA","REGISTRO","","","270","14","","","","1","0","0","0","","",""
"2023-04-03 07:55:32","BIA","REGISTRO","","","290","15","","","","1","0","0","0","","",""
"2023-04-03 07:55:33","CONTADOR DELANTERO","","SUBIDAS","","","","12","3","","","","","","","1","0"
"2023-04-03 07:55:36","CONTADOR DELANTERO","","SUBIDAS","","","","13","3","","","","","","","1","0"
"2023-04-03 07:55:40","CONTADOR DELANTERO","","SUBIDAS","","","","14","3","","","","","","","1","0"
"2023-04-03 07:55:42","BIA","REGISTRO","","","298","16","","","","0","0","0","1","","",""
"2023-04-03 07:55:43","CONTADOR DELANTERO","","SUBIDAS","","","","15","3","","","","","","","1","0"
"2023-04-03 07:55:47","CONTADOR DELANTERO","","SUBIDAS","","","","16","3","","","","","","","1","0"
"2023-04-03 07:55:48","BIA","REGISTRO","","","313","17","","","","0","1","0","0","","",""
"2023-04-03 07:55:52","BIA","REGISTRO","","","333","18","","","","1","0","0","0","","",""
"2023-04-03 07:55:57","CONTADOR DELANTERO","","SUBIDAS","","","","17","3","","","","","","","1","0"
"2023-04-03 07:56:02","CONTADOR DELANTERO","","SUBIDAS","","","","18","3","","","","","","","1","0"
"2023-04-03 07:56:07","BIA","REGISTRO","","","353","19","","","","1","0","0","0","","",""
"2023-04-03 07:56:40","CONTADOR DELANTERO","","SUBIDAS","","","","19","3","","","","","","","1","0"
"2023-04-03 07:56:41","BIA","REGISTRO","","","373","20","","","","1","0","0","0","","",""
"2023-04-03 07:56:44","BIA","REGISTRO","","","393","21","","","","1","0","0","0","","",""
"2023-04-03 07:57:17","BIA","REGISTRO","","","413","22","","","","1","0","0","0","","",""
"2023-04-03 07:57:31","CONTADOR DELANTERO","","SUBIDAS","","","","20","3","","","","","","","1","0"
"2023-04-03 07:57:40","BIA","REGISTRO","","","433","23","","","","1","0","0","0","","",""
"2023-04-03 07:59:01","BIA","REGISTRO","","","453","24","","","","1","0","0","0","","",""
"2023-04-03 07:59:02","CONTADOR DELANTERO","","SUBIDAS","","","","21","3","","","","","","","1","0"
"2023-04-03 07:59:06","BIA","REGISTRO","","","473","25","","","","1","0","0","0","","",""
"2023-04-03 07:59:43","BIA","REGISTRO","","","493","26","","","","1","0","0","0","","",""
"2023-04-03 08:00:29","CONTADOR DELANTERO","","SUBIDAS","","","","22","3","","","","","","","1","0"
"2023-04-03 08:00:29","BIA","REGISTRO","","","513","27","","","","1","0","0","0","","",""
"2023-04-03 08:00:32","CONTADOR DELANTERO","","SUBIDAS","","","","23","3","","","","","","","1","0"
"2023-04-03 08:00:32","BIA","REGISTRO","","","533","28","","","","1","0","0","0","","",""
"2023-04-03 08:00:39","BIA","REGISTRO","","","553","29","","","","1","0","0","0","","",""
"2023-04-03 08:00:41","CONTADOR DELANTERO","","SUBIDAS","","","","24","3","","","","","","","1","0"
"2023-04-03 08:00:44","BIA","REGISTRO","","","573","30","","","","1","0","0","0","","",""
"2023-04-03 08:00:52","BIA","REGISTRO","","","593","31","","","","1","0","0","0","","",""
"2023-04-03 08:01:28","CONTADOR DELANTERO","","SUBIDAS","","","","25","3","","","","","","","1","0"
"2023-04-03 08:01:30","CONTADOR DELANTERO","","SUBIDAS","","","","26","3","","","","","","","1","0"
"2023-04-03 08:01:33","CONTADOR DELANTERO","","SUBIDAS","","","","27","3","","","","","","","1","0"
"2023-04-03 08:01:34","BIA","REGISTRO","","","613","32","","","","1","0","0","0","","",""
"2023-04-03 08:01:35","BIA","REGISTRO","","","633","33","","","","1","0","0","0","","",""
"2023-04-03 08:01:43","BIA","REGISTRO","","","653","34","","","","1","0","0","0","","",""
"2023-04-03 08:01:52","CONTADOR DELANTERO","","SUBIDAS","","","","28","3","","","","","","","1","0"
"2023-04-03 08:01:52","BIA","REGISTRO","","","661","35","","","","0","0","0","1","","",""
"2023-04-03 08:02:34","CONTADOR DELANTERO","","SUBIDAS","","","","29","3","","","","","","","1","0"
"2023-04-03 08:02:35","BIA","REGISTRO","","","681","36","","","","1","0","0","0","","",""
"2023-04-03 08:04:34","CONTADOR DELANTERO","","SUBIDAS","","","","30","3","","","","","","","1","0"
"2023-04-03 08:05:08","CONTADOR DELANTERO","","BAJADAS","","","","30","4","","","","","","","0","1"
"2023-04-03 08:05:15","CONTADOR DELANTERO","","SUBIDAS","","","","31","4","","","","","","","1","0"
"2023-04-03 08:05:22","CONTADOR DELANTERO","","SUBIDAS","","","","32","4","","","","","","","1","0"
"2023-04-03 08:05:30","BIA","REGISTRO","","","691","37","","","","0","0","1","0","","",""
"2023-04-03 08:05:34","CONTADOR DELANTERO","","SUBIDAS","","","","33","4","","","","","","","1","0"
"2023-04-03 08:08:25","CONTADOR DELANTERO","","BAJADAS","","","","33","5","","","","","","","0","1"
"2023-04-03 08:08:31","CONTADOR DELANTERO","","SUBIDAS","","","","34","5","","","","","","","1","0"
"2023-04-03 08:08:33","CONTADOR DELANTERO","","SUBIDAS","","","","35","5","","","","","","","1","0"
"2023-04-03 08:08:43","CONTADOR DELANTERO","","SUBIDAS","","","","36","5","","","","","","","1","0"
"2023-04-03 08:08:47","CONTADOR DELANTERO","","SUBIDAS","","","","37","5","","","","","","","1","0"
"2023-04-03 08:11:18","CONTADOR DELANTERO","","BAJADAS","","","","37","6","","","","","","","0","1"
"2023-04-03 08:12:33","CONTADOR DELANTERO","","BAJADAS","","","","37","7","","","","","","","0","1"
"2023-04-03 08:12:40","CONTADOR DELANTERO","","BAJADAS","","","","37","8","","","","","","","0","1"
"2023-04-03 08:14:59","CONTADOR DELANTERO","","BAJADAS","","","","37","9","","","","","","","0","1"
"2023-04-03 08:19:45","CONTADOR DELANTERO","","BAJADAS","","","","37","10","","","","","","","0","1"
"2023-04-03 08:19:47","CONTADOR DELANTERO","","BAJADAS","","","","37","11","","","","","","","0","1"
"2023-04-03 08:19:49","CONTADOR DELANTERO","","BAJADAS","","","","37","12","","","","","","","0","1"
"2023-04-03 08:19:55","CONTADOR DELANTERO","","BAJADAS","","","","37","14","","","","","","","0","1"
"2023-04-03 08:19:58","CONTADOR DELANTERO","","BAJADAS","","","","37","15","","","","","","","0","1"
"2023-04-03 08:20:03","CONTADOR DELANTERO","","BAJADAS","","","","37","16","","","","","","","0","1"
"2023-04-03 08:20:04","CONTADOR DELANTERO","","BAJADAS","","","","37","17","","","","","","","0","1"
"2023-04-03 08:20:07","CONTADOR DELANTERO","","BAJADAS","","","","37","18","","","","","","","0","1"
"2023-04-03 08:20:09","CONTADOR DELANTERO","","BAJADAS","","","","37","19","","","","","","","0","1"
"2023-04-03 08:20:11","CONTADOR DELANTERO","","BAJADAS","","","","37","20","","","","","","","0","1"
"2023-04-03 08:20:16","CONTADOR DELANTERO","","SUBIDAS","","","","38","20","","","","","","","1","0"
"2023-04-03 08:20:18","BIA","REGISTRO","","","699","38","","","","0","0","0","1","","",""
"2023-04-03 08:20:25","CONTADOR DELANTERO","","SUBIDAS","","","","39","20","","","","","","","1","0"
"2023-04-03 08:20:43","CONTADOR DELANTERO","","BAJADAS","","","","39","21","","","","","","","0","1"
"2023-04-03 08:24:35","CONTADOR DELANTERO","","BAJADAS","","","","39","22","","","","","","","0","1"
"2023-04-03 08:24:38","CONTADOR DELANTERO","","BAJADAS","","","","39","23","","","","","","","0","1"
"2023-04-03 08:24:39","CONTADOR DELANTERO","","BAJADAS","","","","39","24","","","","","","","0","1"
"2023-04-03 08:24:41","CONTADOR DELANTERO","","BAJADAS","","","","39","25","","","","","","","0","1"
"2023-04-03 08:24:44","CONTADOR DELANTERO","","BAJADAS","","","","39","26","","","","","","","0","1"
"2023-04-03 08:24:45","CONTADOR DELANTERO","","BAJADAS","","","","39","27","","","","","","","0","1"
"2023-04-03 08:25:35","CONTADOR DELANTERO","","BAJADAS","","","","39","28","","","","","","","0","1"
"2023-04-03 08:26:08","CONTADOR DELANTERO","","BAJADAS","","","","39","30","","","","","","","0","1"
"2023-04-03 08:26:42","CONTADOR DELANTERO","","BAJADAS","","","","39","31","","","","","","","0","1"
"2023-04-03 08:26:50","CONTADOR DELANTERO","","BAJADAS","","","","39","32","","","","","","","0","1"
"2023-04-03 08:28:27","CONTADOR DELANTERO","","BAJADAS","","","","39","33","","","","","","","0","1"
"2023-04-03 08:30:39","CONTADOR DELANTERO","","BAJADAS","","","","39","34","","","","","","","0","1"
"2023-04-03 08:32:31","CONTADOR DELANTERO","","BAJADAS","","","","39","35","","","","","","","0","1"
"2023-04-03 08:35:21","CONTADOR DELANTERO","","BAJADAS","","","","39","36","","","","","","","0","1"
"2023-04-03 08:41:48","CONTADOR DELANTERO","","BAJADAS","","","","39","39","","","","","","","0","1"
"2023-04-03 08:41:51","CONTADOR DELANTERO","","BAJADAS","","","","39","41","","","","","","","0","1"
"2023-04-03 08:43:24","CONTADOR DELANTERO","","BAJADAS","","","","39","42","","","","","","","0","1"
"2023-04-03 08:47:00","CONTADOR DELANTERO","","BAJADAS","","","","39","43","","","","","","","0","1"
"2023-04-03 08:47:55","CONTADOR DELANTERO","","BAJADAS","","","","39","44","","","","","","","0","1"
"2023-04-03 08:52:11","BIA","REGISTRO","","","719","39","","","","1","0","0","0","","",""
"2023-04-03 08:52:12","CONTADOR DELANTERO","","SUBIDAS","","","","40","44","","","","","","","1","0"
"2023-04-03 08:56:23","CONTADOR DELANTERO","","SUBIDAS","","","","41","44","","","","","","","1","0"
"2023-04-03 08:56:24","BIA","REGISTRO","","","739","40","","","","1","0","0","0","","",""
"2023-04-03 08:56:25","CONTADOR DELANTERO","","SUBIDAS","","","","42","44","","","","","","","1","0"
"2023-04-03 08:58:52","CONTADOR DELANTERO","","SUBIDAS","","","","43","44","","","","","","","1","0"
"2023-04-03 08:58:54","BIA","REGISTRO","","","747","41","","","","0","0","0","1","","",""
"2023-04-03 09:15:01","BIA","REGISTRO","","","767","42","","","","1","0","0","0","","",""
"2023-04-03 09:18:00","CONTADOR DELANTERO","","SUBIDAS","","","","44","44","","","","","","","1","0"
"2023-04-03 09:18:06","CONTADOR DELANTERO","","BAJADAS","","","","44","45","","","","","","","0","1"
"2023-04-03 09:25:01","CONTADOR DELANTERO","","BAJADAS","","","","44","46","","","","","","","0","1"
"2023-04-03 09:27:38","BIA","REGISTRO","","","775","43","","","","0","0","0","1","","",""
"2023-04-03 09:28:38","CONTADOR DELANTERO","","BAJADAS","","","","44","47","","","","","","","0","1"
"2023-04-03 09:31:42","CONTADOR DELANTERO","","BAJADAS","","","","44","48","","","","","","","0","1"
"2023-04-03 09:31:44","CONTADOR DELANTERO","","BAJADAS","","","","44","49","","","","","","","0","1"
"2023-04-03 09:41:10","CONTADOR DELANTERO","","BAJADAS","","","","44","50","","","","","","","0","1"
"2023-04-03 09:43:08","BIA","CORTE","","545","775","43","","","","35","1","2","5","","",""
"2023-04-03 09:50:37","CONTADOR DELANTERO","","SUBIDAS","","","","45","50","","","","","","","1","0"
"2023-04-03 09:50:38","CONTADOR DELANTERO","","SUBIDAS","","","","46","50","","","","","","","1","0"
"2023-04-03 10:08:58","CONTADOR DELANTERO","","BAJADAS","","","","46","51","","","","","","","0","1"
"2023-04-03 10:11:25","CONTADOR DELANTERO","","SUBIDAS","","","","47","51","","","","","","","1","0"
"2023-04-03 10:13:41","CONTADOR DELANTERO","","SUBIDAS","","","","48","51","","","","","","","1","0"
"2023-04-03 10:13:59","BIA","REGISTRO","","","795","44","","","","1","0","0","0","","",""
"2023-04-03 10:14:11","BIA","REGISTRO","","","815","45","","","","1","0","0","0","","",""
"2023-04-03 10:15:17","CONTADOR DELANTERO","","SUBIDAS","","","","49","51","","","","","","","1","0"
"2023-04-03 10:15:20","CONTADOR DELANTERO","","SUBIDAS","","","","50","51","","","","","","","1","0"
"2023-04-03 10:15:34","BIA","REGISTRO","","","835","46","","","","1","0","0","0","","",""
"2023-04-03 10:15:53","CONTADOR DELANTERO","","SUBIDAS","","","","52","51","","","","","","","1","0"
"2023-04-03 10:15:54","BIA","REGISTRO","","","855","47","","","","1","0","0","0","","",""
"2023-04-03 10:17:59","CONTADOR DELANTERO","","SUBIDAS","","","","53","51","","","","","","","1","0"
"2023-04-03 10:18:01","BIA","REGISTRO","","","875","48","","","","1","0","0","0","","",""
"2023-04-03 10:20:20","BIA","REGISTRO","","","885","49","","","","0","0","1","0","","",""
"2023-04-03 10:20:39","BIA","REGISTRO","","","895","50","","","","0","0","1","0","","",""
"2023-04-03 10:20:47","BIA","REGISTRO","","","905","51","","","","0","0","1","0","","",""
"2023-04-03 10:22:13","BIA","REGISTRO","","","925","52","","","","1","0","0","0","","",""
"2023-04-03 10:22:17","CONTADOR DELANTERO","","SUBIDAS","","","","54","51","","","","","","","1","0"
"2023-04-03 10:24:13","CONTADOR DELANTERO","","SUBIDAS","","","","55","51","","","","","","","1","0"
"2023-04-03 10:24:13","BIA","REGISTRO","","","945","53","","","","1","0","0","0","","",""
"2023-04-03 10:24:22","BIA","REGISTRO","","","955","54","","","","0","0","1","0","","",""
"2023-04-03 10:25:44","CONTADOR DELANTERO","","SUBIDAS","","","","56","51","","","","","","","1","0"
"2023-04-03 10:25:48","CONTADOR DELANTERO","","SUBIDAS","","","","57","51","","","","","","","1","0"
"2023-04-03 10:26:06","BIA","REGISTRO","","","975","55","","","","1","0","0","0","","",""
"2023-04-03 10:26:19","CONTADOR DELANTERO","","SUBIDAS","","","","58","51","","","","","","","1","0"
"2023-04-03 10:26:21","BIA","REGISTRO","","","995","56","","","","1","0","0","0","","",""
"2023-04-03 10:26:23","CONTADOR DELANTERO","","BAJADAS","","","","58","52","","","","","","","0","1"
"2023-04-03 10:26:31","CONTADOR DELANTERO","","SUBIDAS","","","","59","52","","","","","","","1","0"
"2023-04-03 10:26:36","BIA","REGISTRO","","","1015","57","","","","1","0","0","0","","",""
"2023-04-03 10:26:42","CONTADOR DELANTERO","","SUBIDAS","","","","60","52","","","","","","","1","0"
"2023-04-03 10:28:15","CONTADOR DELANTERO","","SUBIDAS","","","","61","52","","","","","","","1","0"
"2023-04-03 10:28:15","BIA","REGISTRO","","","1035","58","","","","1","0","0","0","","",""
"2023-04-03 10:28:17","CONTADOR DELANTERO","","SUBIDAS","","","","62","52","","","","","","","1","0"
"2023-04-03 10:28:21","BIA","REGISTRO","","","1055","59","","","","1","0","0","0","","",""
"2023-04-03 10:29:36","CONTADOR DELANTERO","","SUBIDAS","","","","63","52","","","","","","","1","0"
"2023-04-03 10:29:39","BIA","REGISTRO","","","1065","60","","","","0","0","1","0","","",""
"2023-04-03 10:29:41","BIA","REGISTRO","","","1075","61","","","","0","0","1","0","","",""
"2023-04-03 10:30:55","BIA","REGISTRO","","","1095","62","","","","1","0","0","0","","",""
"2023-04-03 10:32:46","BIA","REGISTRO","","","1115","63","","","","1","0","0","0","","",""
"2023-04-03 10:32:48","BIA","REGISTRO","","","1155","65","","","","1","0","0","0","","",""
"2023-04-03 10:38:38","CONTADOR DELANTERO","","SUBIDAS","","","","64","52","","","","","","","1","0"
"2023-04-03 10:38:42","BIA","REGISTRO","","","1165","66","","","","0","0","1","0","","",""
"2023-04-03 10:43:00","CONTADOR DELANTERO","","BAJADAS","","","","64","53","","","","","","","0","1"
"2023-04-03 10:43:01","CONTADOR DELANTERO","","BAJADAS","","","","64","54","","","","","","","0","1"
"2023-04-03 10:43:23","CONTADOR DELANTERO","","BAJADAS","","","","64","55","","","","","","","0","1"
"2023-04-03 10:44:12","BIA","REGISTRO","","","1173","67","","","","0","0","0","1","","",""
"2023-04-03 10:48:08","CONTADOR DELANTERO","","BAJADAS","","","","64","56","","","","","","","0","1"
"2023-04-03 10:48:15","CONTADOR DELANTERO","","BAJADAS","","","","64","58","","","","","","","0","1"
"2023-04-03 10:48:24","CONTADOR DELANTERO","","BAJADAS","","","","64","59","","","","","","","0","1"
"2023-04-03 10:49:45","CONTADOR DELANTERO","","BAJADAS","","","","64","60","","","","","","","0","1"
"2023-04-03 10:50:34","CONTADOR DELANTERO","","BAJADAS","","","","64","61","","","","","","","0","1"
"2023-04-03 10:56:51","CONTADOR DELANTERO","","BAJADAS","","","","64","62","","","","","","","0","1"
"2023-04-03 11:02:07","CONTADOR DELANTERO","","BAJADAS","","","","64","63","","","","","","","0","1"
"2023-04-03 11:04:04","CONTADOR DELANTERO","","BAJADAS","","","","64","64","","","","","","","0","1"
"2023-04-03 11:04:06","CONTADOR DELANTERO","","BAJADAS","","","","64","65","","","","","","","0","1"
"2023-04-03 11:09:51","CONTADOR DELANTERO","","BAJADAS","","","","64","66","","","","","","","0","1"
"2023-04-03 11:09:54","CONTADOR DELANTERO","","BAJADAS","","","","64","67","","","","","","","0","1"
"2023-04-03 11:10:51","CONTADOR DELANTERO","","BAJADAS","","","","64","68","","","","","","","0","1"
"2023-04-03 11:11:43","CONTADOR DELANTERO","","BAJADAS","","","","64","69","","","","","","","0","1"
"2023-04-03 11:11:46","CONTADOR DELANTERO","","BAJADAS","","","","64","70","","","","","","","0","1"
"2023-04-03 11:11:47","CONTADOR DELANTERO","","BAJADAS","","","","64","71","","","","","","","0","1"
"2023-04-03 11:11:49","CONTADOR DELANTERO","","BAJADAS","","","","64","72","","","","","","","0","1"
"2023-04-03 11:14:07","CONTADOR DELANTERO","","BAJADAS","","","","64","73","","","","","","","0","1"
"2023-04-03 11:16:03","CONTADOR DELANTERO","","BAJADAS","","","","64","74","","","","","","","0","1"
"2023-04-03 11:16:09","CONTADOR DELANTERO","","BAJADAS","","","","64","75","","","","","","","0","1"
"2023-04-03 11:21:57","CONTADOR DELANTERO","","BAJADAS","","","","64","76","","","","","","","0","1"
"2023-04-03 11:26:49","BIA","REGISTRO","","","1193","68","","","","1","0","0","0","","",""
"2023-04-03 11:26:56","CONTADOR DELANTERO","","BAJADAS","","","","64","77","","","","","","","0","1"
"2023-04-03 11:27:01","CONTADOR DELANTERO","","SUBIDAS","","","","65","77","","","","","","","1","0"
"2023-04-03 11:27:02","BIA","REGISTRO","","","1213","69","","","","1","0","0","0","","",""
"2023-04-03 11:27:30","BIA","REGISTRO","","","1233","70","","","","1","0","0","0","","",""
"2023-04-03 11:31:34","CONTADOR DELANTERO","","SUBIDAS","","","","66","77","","","","","","","1","0"
"2023-04-03 11:31:38","BIA","REGISTRO","","","1243","71","","","","0","0","1","0","","",""
"2023-04-03 11:32:06","CONTADOR DELANTERO","","SUBIDAS","","","","67","77","","","","","","","1","0"
"2023-04-03 11:32:26","BIA","REGISTRO","","","1253","72","","","","0","0","1","0","","",""
"2023-04-03 11:32:38","CONTADOR DELANTERO","","SUBIDAS","","","","68","77","","","","","","","1","0"
"2023-04-03 11:32:44","BIA","REGISTRO","","","1283","74","","","","1","0","0","0","","",""
"2023-04-03 11:32:53","BIA","REGISTRO","","","1291","75","","","","0","0","0","1","","",""
"2023-04-03 11:33:00","CONTADOR DELANTERO","","SUBIDAS","","","","71","77","","","","","","","1","0"
"2023-04-03 11:33:00","BIA","REGISTRO","","","1311","76","","","","1","0","0","0","","",""
"2023-04-03 11:33:10","CONTADOR DELANTERO","","SUBIDAS","","","","72","77","","","","","","","1","0"
"2023-04-03 11:38:18","CONTADOR DELANTERO","","SUBIDAS","","","","73","77","","","","","","","1","0"
"2023-04-03 11:38:18","BIA","REGISTRO","","","1319","77","","","","0","0","0","1","","",""
"2023-04-03 11:39:11","CONTADOR DELANTERO","","BAJADAS","","","","73","78","","","","","","","0","1"
"2023-04-03 11:42:55","CONTADOR DELANTERO","","SUBIDAS","","","","74","78","","","","","","","1","0"
"2023-04-03 11:43:11","BIA","REGISTRO","","","1329","78","","","","0","0","1","0","","",""
"2023-04-03 11:51:13","BIA","REGISTRO","","","1339","79","","","","0","0","1","0","","",""
"2023-04-03 11:51:56","CONTADOR DELANTERO","","BAJADAS","","","","74","79","","","","","","","0","1"
"2023-04-03 12:10:53","CONTADOR DELANTERO","","BAJADAS","","","","74","80","","","","","","","0","1"
"2023-04-03 12:10:58","CONTADOR DELANTERO","","BAJADAS","","","","74","81","","","","","","","0","1"
"2023-04-03 12:11:00","CONTADOR DELANTERO","","BAJADAS","","","","74","82","","","","","","","0","1"
"2023-04-03 12:13:59","CONTADOR DELANTERO","","BAJADAS","","","","74","83","","","","","","","0","1"
"2023-04-03 12:15:16","CONTADOR DELANTERO","","BAJADAS","","","","74","84","","","","","","","0","1"
"2023-04-03 12:20:07","BIA","CORTE","","546","1339","79","","","","56","1","14","8","","",""
"2023-04-03 12:41:58","CONTADOR DELANTERO","","SUBIDAS","","","","75","84","","","","","","","1","0"
"2023-04-03 12:43:17","BIA","REGISTRO","","","1359","80","","","","1","0","0","0","","",""
"2023-04-03 12:45:40","CONTADOR DELANTERO","","SUBIDAS","","","","76","84","","","","","","","1","0"
"2023-04-03 12:47:02","BIA","REGISTRO","","","1367","81","","","","0","0","0","1","","",""
"2023-04-03 12:47:03","CONTADOR DELANTERO","","SUBIDAS","","","","77","84","","","","","","","1","0"
"2023-04-03 12:51:10","CONTADOR DELANTERO","","BAJADAS","","","","77","85","","","","","","","0","1"
"2023-04-03 12:51:51","CONTADOR DELANTERO","","SUBIDAS","","","","78","85","","","","","","","1","0"
"2023-04-03 12:51:53","BIA","REGISTRO","","","1387","82","","","","1","0","0","0","","",""
"2023-04-03 12:51:59","BIA","REGISTRO","","","1407","83","","","","1","0","0","0","","",""
"2023-04-03 12:52:03","CONTADOR DELANTERO","","SUBIDAS","","","","79","85","","","","","","","1","0"
"2023-04-03 12:53:55","CONTADOR DELANTERO","","BAJADAS","","","","79","86","","","","","","","0","1"
"2023-04-03 12:57:57","BIA","REGISTRO","","","1427","84","","","","1","0","0","0","","",""
"2023-04-03 13:18:45","CONTADOR DELANTERO","","BAJADAS","","","","79","87","","","","","","","0","1"
"2023-04-03 13:31:33","CONTADOR DELANTERO","","BAJADAS","","","","79","88","","","","","","","0","1"
"2023-04-03 13:32:53","CONTADOR DELANTERO","","BAJADAS","","","","79","90","","","","","","","0","1"
"2023-04-03 13:33:55","CONTADOR DELANTERO","","BAJADAS","","","","79","91","","","","","","","0","1"
"2023-04-03 13:53:23","CONTADOR DELANTERO","","SUBIDAS","","","","80","91","","","","","","","1","0"
"2023-04-03 13:53:31","BIA","REGISTRO","","","1447","85","","","","1","0","0","0","","",""
"2023-04-03 13:56:36","CONTADOR DELANTERO","","SUBIDAS","","","","81","91","","","","","","","1","0"
"2023-04-03 13:56:36","BIA","REGISTRO","","","1487","87","","","","1","0","0","0","","",""
"2023-04-03 13:56:38","CONTADOR DELANTERO","","SUBIDAS","","","","82","91","","","","","","","1","0"
"2023-04-03 13:56:42","CONTADOR DELANTERO","","SUBIDAS","","","","83","91","","","","","","","1","0"
"2023-04-03 13:57:24","BIA","REGISTRO","","","1527","89","","","","1","0","0","0","","",""
"2023-04-03 13:57:32","BIA","REGISTRO","","","1547","90","","","","1","0","0","0","","",""
"2023-04-03 13:58:46","CONTADOR DELANTERO","","SUBIDAS","","","","84","91","","","","","","","1","0"
"2023-04-03 13:58:48","BIA","REGISTRO","","","1567","91","","","","1","0","0","0","","",""
"2023-04-03 13:58:50","BIA","REGISTRO","","","1575","92","","","","0","0","0","1","","",""
"2023-04-03 14:00:20","BIA","REGISTRO","","","1591","94","","","","0","0","0","1","","",""
"2023-04-03 14:01:49","CONTADOR DELANTERO","","SUBIDAS","","","","85","91","","","","","","","1","0"
"2023-04-03 14:06:53","CONTADOR DELANTERO","","SUBIDAS","","","","86","91","","","","","","","1","0"
"2023-04-03 14:06:55","CONTADOR DELANTERO","","SUBIDAS","","","","88","91","","","","","","","1","0"
"2023-04-03 14:07:00","BIA","REGISTRO","","","1619","96","","","","1","0","0","0","","",""
"2023-04-03 14:07:03","CONTADOR DELANTERO","","SUBIDAS","","","","89","91","","","","","","","1","0"
"2023-04-03 14:07:08","BIA","REGISTRO","","","1639","97","","","","1","0","0","0","","",""
"2023-04-03 14:07:11","CONTADOR DELANTERO","","SUBIDAS","","","","90","91","","","","","","","1","0"
"2023-04-03 14:07:12","BIA","REGISTRO","","","1659","98","","","","1","0","0","0","","",""
"2023-04-03 14:07:20","BIA","REGISTRO","","","1679","99","","","","1","0","0","0","","",""
"2023-04-03 14:07:21","CONTADOR DELANTERO","","SUBIDAS","","","","91","91","","","","","","","1","0"
