"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-03 07:40:04","CONTADOR DELANTERO","","BAJADAS","","","","24","19","","","","","","","0","1"
"2023-04-03 07:42:15","CONTADOR DELANTERO","","BAJADAS","","","","24","20","","","","","","","0","1"
"2023-04-03 07:45:50","CONTADOR DELANTERO","","BAJADAS","","","","24","21","","","","","","","0","1"
"2023-04-03 07:46:59","CONTADOR DELANTERO","","BAJADAS","","","","24","22","","","","","","","0","1"
"2023-04-03 07:48:08","CONTADOR DELANTERO","","BAJADAS","","","","24","23","","","","","","","0","1"
"2023-04-03 07:49:26","CONTADOR DELANTERO","","BAJADAS","","","","24","24","","","","","","","0","1"
"2023-04-03 07:53:59","CONTADOR DELANTERO","","BAJADAS","","","","24","25","","","","","","","0","1"
"2023-04-03 07:54:01","CONTADOR DELANTERO","","BAJADAS","","","","24","27","","","","","","","0","1"
"2023-04-03 07:54:02","CONTADOR DELANTERO","","BAJADAS","","","","24","28","","","","","","","0","1"
"2023-04-03 07:54:05","CONTADOR DELANTERO","","BAJADAS","","","","24","29","","","","","","","0","1"
"2023-04-03 07:54:07","CONTADOR DELANTERO","","BAJADAS","","","","24","31","","","","","","","0","1"
"2023-04-03 08:00:38","CONTADOR DELANTERO","","BAJADAS","","","","24","32","","","","","","","0","1"
"2023-04-03 08:07:03","CONTADOR DELANTERO","","SUBIDAS","","","","25","32","","","","","","","1","0"
"2023-04-03 08:07:04","BIA","REGISTRO","","","524","29","","","","0","0","0","1","","",""
"2023-04-03 08:07:16","BIA","REGISTRO","","","532","30","","","","0","0","0","1","","",""
"2023-04-03 08:10:02","BIA","REGISTRO","","","552","31","","","","1","0","0","0","","",""
"2023-04-03 08:10:53","BIA","REGISTRO","","","562","32","","","","0","0","1","0","","",""
"2023-04-03 08:10:56","BIA","REGISTRO","","","582","33","","","","1","0","0","0","","",""
"2023-04-03 08:23:17","CONTADOR DELANTERO","","BAJADAS","","","","25","33","","","","","","","0","1"
"2023-04-03 08:26:54","BIA","REGISTRO","","","602","34","","","","1","0","0","0","","",""
"2023-04-03 08:29:22","BIA","REGISTRO","","","642","36","","","","1","0","0","0","","",""
"2023-04-03 08:29:31","CONTADOR DELANTERO","","SUBIDAS","","","","26","33","","","","","","","1","0"
"2023-04-03 08:29:31","BIA","REGISTRO","","","657","37","","","","0","1","0","0","","",""
"2023-04-03 08:29:35","CONTADOR DELANTERO","","SUBIDAS","","","","27","33","","","","","","","1","0"
"2023-04-03 08:29:40","BIA","REGISTRO","","","667","38","","","","0","0","1","0","","",""
"2023-04-03 08:29:49","BIA","REGISTRO","","","687","39","","","","1","0","0","0","","",""
"2023-04-03 08:30:05","BIA","REGISTRO","","","707","40","","","","1","0","0","0","","",""
"2023-04-03 08:34:13","CONTADOR DELANTERO","","BAJADAS","","","","27","34","","","","","","","0","1"
"2023-04-03 08:35:48","CONTADOR DELANTERO","","SUBIDAS","","","","28","34","","","","","","","1","0"
"2023-04-03 08:48:10","CONTADOR DELANTERO","","BAJADAS","","","","28","35","","","","","","","0","1"
"2023-04-03 08:48:12","CONTADOR DELANTERO","","BAJADAS","","","","28","36","","","","","","","0","1"
"2023-04-03 08:48:16","CONTADOR DELANTERO","","BAJADAS","","","","28","37","","","","","","","0","1"
"2023-04-03 08:51:31","CONTADOR DELANTERO","","BAJADAS","","","","28","38","","","","","","","0","1"
"2023-04-03 08:51:33","CONTADOR DELANTERO","","BAJADAS","","","","28","39","","","","","","","0","1"
"2023-04-03 08:52:15","CONTADOR DELANTERO","","BAJADAS","","","","28","40","","","","","","","0","1"
"2023-04-03 08:57:41","CONTADOR DELANTERO","","BAJADAS","","","","28","41","","","","","","","0","1"
"2023-04-03 08:57:43","CONTADOR DELANTERO","","BAJADAS","","","","28","42","","","","","","","0","1"
"2023-04-03 09:00:48","CONTADOR DELANTERO","","BAJADAS","","","","28","43","","","","","","","0","1"
"2023-04-03 09:02:19","BIA","CORTE","","580","707","40","","","","31","1","4","4","","",""
"2023-04-03 09:04:21","CONTADOR DELANTERO","","BAJADAS","","","","28","44","","","","","","","0","1"
"2023-04-03 09:29:23","BIA","REGISTRO","","","717","41","","","","0","0","1","0","","",""
"2023-04-03 09:31:13","BIA","REGISTRO","","","737","42","","","","1","0","0","0","","",""
"2023-04-03 09:32:01","CONTADOR DELANTERO","","SUBIDAS","","","","29","44","","","","","","","1","0"
"2023-04-03 09:32:46","CONTADOR DELANTERO","","SUBIDAS","","","","30","44","","","","","","","1","0"
"2023-04-03 09:32:51","BIA","REGISTRO","","","757","43","","","","1","0","0","0","","",""
"2023-04-03 09:33:00","BIA","REGISTRO","","","777","44","","","","1","0","0","0","","",""
"2023-04-03 09:33:43","BIA","REGISTRO","","","797","45","","","","1","0","0","0","","",""
"2023-04-03 09:33:47","BIA","REGISTRO","","","817","46","","","","1","0","0","0","","",""
"2023-04-03 09:35:37","BIA","REGISTRO","","","837","47","","","","1","0","0","0","","",""
"2023-04-03 09:36:23","BIA","REGISTRO","","","877","49","","","","1","0","0","0","","",""
"2023-04-03 09:37:47","BIA","REGISTRO","","","897","50","","","","1","0","0","0","","",""
"2023-04-03 09:38:14","BIA","REGISTRO","","","917","51","","","","1","0","0","0","","",""
"2023-04-03 09:38:15","CONTADOR DELANTERO","","SUBIDAS","","","","31","44","","","","","","","1","0"
"2023-04-03 09:39:31","CONTADOR DELANTERO","","SUBIDAS","","","","32","44","","","","","","","1","0"
"2023-04-03 09:39:33","CONTADOR DELANTERO","","SUBIDAS","","","","33","44","","","","","","","1","0"
"2023-04-03 09:39:33","BIA","REGISTRO","","","937","52","","","","1","0","0","0","","",""
"2023-04-03 09:39:38","CONTADOR DELANTERO","","SUBIDAS","","","","34","44","","","","","","","1","0"
"2023-04-03 09:39:41","CONTADOR DELANTERO","","SUBIDAS","","","","35","44","","","","","","","1","0"
"2023-04-03 09:39:41","BIA","REGISTRO","","","967","54","","","","1","0","0","0","","",""
"2023-04-03 09:39:45","BIA","REGISTRO","","","982","55","","","","0","1","0","0","","",""
"2023-04-03 09:39:51","BIA","REGISTRO","","","1002","56","","","","1","0","0","0","","",""
"2023-04-03 09:39:54","CONTADOR DELANTERO","","SUBIDAS","","","","36","44","","","","","","","1","0"
"2023-04-03 09:40:01","BIA","REGISTRO","","","1012","57","","","","0","0","1","0","","",""
"2023-04-03 09:40:04","CONTADOR DELANTERO","","SUBIDAS","","","","37","44","","","","","","","1","0"
"2023-04-03 09:40:06","CONTADOR DELANTERO","","SUBIDAS","","","","38","44","","","","","","","1","0"
"2023-04-03 09:40:07","BIA","REGISTRO","","","1032","58","","","","1","0","0","0","","",""
"2023-04-03 09:40:11","BIA","REGISTRO","","","1052","59","","","","1","0","0","0","","",""
"2023-04-03 09:41:07","CONTADOR DELANTERO","","BAJADAS","","","","38","45","","","","","","","0","1"
"2023-04-03 09:41:21","CONTADOR DELANTERO","","SUBIDAS","","","","39","45","","","","","","","1","0"
"2023-04-03 09:41:21","BIA","REGISTRO","","","1072","60","","","","1","0","0","0","","",""
"2023-04-03 09:41:26","BIA","REGISTRO","","","1092","61","","","","1","0","0","0","","",""
"2023-04-03 09:45:41","BIA","REGISTRO","","","1102","62","","","","0","0","1","0","","",""
"2023-04-03 09:46:03","BIA","REGISTRO","","","1122","63","","","","1","0","0","0","","",""
"2023-04-03 09:46:04","BIA","REGISTRO","","","1142","64","","","","1","0","0","0","","",""
"2023-04-03 09:46:05","BIA","REGISTRO","","","1152","65","","","","0","0","1","0","","",""
"2023-04-03 09:47:06","BIA","REGISTRO","","","1172","66","","","","1","0","0","0","","",""
"2023-04-03 09:47:10","CONTADOR DELANTERO","","SUBIDAS","","","","40","45","","","","","","","1","0"
"2023-04-03 09:47:11","BIA","REGISTRO","","","1192","67","","","","1","0","0","0","","",""
"2023-04-03 09:55:53","CONTADOR DELANTERO","","BAJADAS","","","","40","46","","","","","","","0","1"
"2023-04-03 09:59:32","CONTADOR DELANTERO","","BAJADAS","","","","40","47","","","","","","","0","1"
"2023-04-03 09:59:44","CONTADOR DELANTERO","","BAJADAS","","","","40","48","","","","","","","0","1"
"2023-04-03 09:59:50","CONTADOR DELANTERO","","BAJADAS","","","","40","49","","","","","","","0","1"
"2023-04-03 09:59:56","CONTADOR DELANTERO","","SUBIDAS","","","","41","49","","","","","","","1","0"
"2023-04-03 10:01:19","CONTADOR DELANTERO","","BAJADAS","","","","41","50","","","","","","","0","1"
"2023-04-03 10:01:26","CONTADOR DELANTERO","","BAJADAS","","","","41","51","","","","","","","0","1"
"2023-04-03 10:02:41","CONTADOR DELANTERO","","BAJADAS","","","","41","52","","","","","","","0","1"
"2023-04-03 10:02:44","CONTADOR DELANTERO","","BAJADAS","","","","41","53","","","","","","","0","1"
"2023-04-03 10:02:52","CONTADOR DELANTERO","","SUBIDAS","","","","42","53","","","","","","","1","0"
"2023-04-03 10:03:31","CONTADOR DELANTERO","","BAJADAS","","","","42","54","","","","","","","0","1"
"2023-04-03 10:03:33","CONTADOR DELANTERO","","BAJADAS","","","","42","55","","","","","","","0","1"
"2023-04-03 10:03:34","CONTADOR DELANTERO","","BAJADAS","","","","42","56","","","","","","","0","1"
"2023-04-03 10:03:36","CONTADOR DELANTERO","","BAJADAS","","","","42","57","","","","","","","0","1"
"2023-04-03 10:08:31","CONTADOR DELANTERO","","BAJADAS","","","","42","58","","","","","","","0","1"
"2023-04-03 10:10:57","CONTADOR DELANTERO","","BAJADAS","","","","42","59","","","","","","","0","1"
"2023-04-03 10:17:11","CONTADOR DELANTERO","","BAJADAS","","","","42","61","","","","","","","0","1"
"2023-04-03 10:20:13","CONTADOR DELANTERO","","BAJADAS","","","","42","62","","","","","","","0","1"
"2023-04-03 10:20:15","CONTADOR DELANTERO","","BAJADAS","","","","42","63","","","","","","","0","1"
"2023-04-03 10:21:18","CONTADOR DELANTERO","","BAJADAS","","","","42","64","","","","","","","0","1"
"2023-04-03 10:21:20","CONTADOR DELANTERO","","BAJADAS","","","","42","65","","","","","","","0","1"
"2023-04-03 10:21:22","CONTADOR DELANTERO","","BAJADAS","","","","42","66","","","","","","","0","1"
"2023-04-03 10:21:23","CONTADOR DELANTERO","","BAJADAS","","","","42","67","","","","","","","0","1"
"2023-04-03 10:21:25","CONTADOR DELANTERO","","BAJADAS","","","","42","68","","","","","","","0","1"
"2023-04-03 10:21:26","CONTADOR DELANTERO","","BAJADAS","","","","42","69","","","","","","","0","1"
"2023-04-03 10:21:27","CONTADOR DELANTERO","","BAJADAS","","","","42","70","","","","","","","0","1"
"2023-04-03 10:21:28","CONTADOR DELANTERO","","BAJADAS","","","","42","71","","","","","","","0","1"
"2023-04-03 10:21:29","CONTADOR DELANTERO","","BAJADAS","","","","42","72","","","","","","","0","1"
"2023-04-03 10:22:16","CONTADOR DELANTERO","","BAJADAS","","","","42","73","","","","","","","0","1"
"2023-04-03 10:22:20","CONTADOR DELANTERO","","BAJADAS","","","","42","74","","","","","","","0","1"
"2023-04-03 10:22:22","CONTADOR DELANTERO","","BAJADAS","","","","42","75","","","","","","","0","1"
"2023-04-03 10:26:07","CONTADOR DELANTERO","","BAJADAS","","","","42","76","","","","","","","0","1"
"2023-04-03 10:27:39","CONTADOR DELANTERO","","BAJADAS","","","","42","77","","","","","","","0","1"
"2023-04-03 10:29:17","CONTADOR DELANTERO","","BAJADAS","","","","42","78","","","","","","","0","1"
"2023-04-03 10:43:40","CONTADOR DELANTERO","","SUBIDAS","","","","43","78","","","","","","","1","0"
"2023-04-03 10:43:41","BIA","REGISTRO","","","1212","68","","","","1","0","0","0","","",""
"2023-04-03 10:45:28","CONTADOR DELANTERO","","SUBIDAS","","","","44","78","","","","","","","1","0"
"2023-04-03 10:45:30","BIA","REGISTRO","","","1222","69","","","","0","0","1","0","","",""
"2023-04-03 10:45:44","CONTADOR DELANTERO","","SUBIDAS","","","","45","78","","","","","","","1","0"
"2023-04-03 10:46:00","CONTADOR DELANTERO","","SUBIDAS","","","","46","78","","","","","","","1","0"
"2023-04-03 10:46:00","BIA","REGISTRO","","","1242","70","","","","1","0","0","0","","",""
"2023-04-03 10:47:03","BIA","REGISTRO","","","1252","71","","","","0","0","1","0","","",""
"2023-04-03 10:47:10","CONTADOR DELANTERO","","SUBIDAS","","","","47","78","","","","","","","1","0"
"2023-04-03 10:49:33","CONTADOR DELANTERO","","SUBIDAS","","","","48","78","","","","","","","1","0"
"2023-04-03 10:49:36","BIA","REGISTRO","","","1272","72","","","","1","0","0","0","","",""
"2023-04-03 11:03:35","CONTADOR DELANTERO","","BAJADAS","","","","48","79","","","","","","","0","1"
"2023-04-03 11:05:44","BIA","REGISTRO","","","1292","73","","","","1","0","0","0","","",""
"2023-04-03 11:24:37","CONTADOR DELANTERO","","BAJADAS","","","","48","80","","","","","","","0","1"
"2023-04-03 11:24:43","CONTADOR DELANTERO","","BAJADAS","","","","48","81","","","","","","","0","1"
"2023-04-03 11:28:47","CONTADOR DELANTERO","","BAJADAS","","","","48","82","","","","","","","0","1"
"2023-04-03 11:29:53","CONTADOR DELANTERO","","BAJADAS","","","","48","83","","","","","","","0","1"
"2023-04-03 11:31:04","BIA","CORTE","","581","1292","73","","","","56","2","11","4","","",""
"2023-04-03 11:59:51","BIA","REGISTRO","","","1302","74","","","","0","0","1","0","","",""
"2023-04-03 11:59:54","BIA","REGISTRO","","","1322","75","","","","1","0","0","0","","",""
"2023-04-03 12:00:40","CONTADOR DELANTERO","","SUBIDAS","","","","49","83","","","","","","","1","0"
"2023-04-03 12:02:15","CONTADOR DELANTERO","","SUBIDAS","","","","50","83","","","","","","","1","0"
"2023-04-03 12:02:17","BIA","REGISTRO","","","1342","76","","","","1","0","0","0","","",""
"2023-04-03 12:03:20","CONTADOR DELANTERO","","SUBIDAS","","","","51","83","","","","","","","1","0"
"2023-04-03 12:03:23","CONTADOR DELANTERO","","SUBIDAS","","","","52","83","","","","","","","1","0"
"2023-04-03 12:03:23","BIA","REGISTRO","","","1362","77","","","","1","0","0","0","","",""
"2023-04-03 12:04:59","BIA","REGISTRO","","","1372","78","","","","0","0","1","0","","",""
"2023-04-03 12:04:59","BIA","REGISTRO","","","1392","79","","","","1","0","0","0","","",""
"2023-04-03 12:05:00","CONTADOR DELANTERO","","SUBIDAS","","","","53","83","","","","","","","1","0"
"2023-04-03 12:05:06","BIA","REGISTRO","","","1412","80","","","","1","0","0","0","","",""
"2023-04-03 12:05:12","CONTADOR DELANTERO","","SUBIDAS","","","","54","83","","","","","","","1","0"
"2023-04-03 12:05:12","BIA","REGISTRO","","","1452","82","","","","1","0","0","0","","",""
"2023-04-03 12:05:22","CONTADOR DELANTERO","","SUBIDAS","","","","55","83","","","","","","","1","0"
"2023-04-03 12:05:25","BIA","REGISTRO","","","1472","83","","","","1","0","0","0","","",""
"2023-04-03 12:06:05","CONTADOR DELANTERO","","SUBIDAS","","","","56","83","","","","","","","1","0"
"2023-04-03 12:06:07","BIA","REGISTRO","","","1487","84","","","","0","1","0","0","","",""
"2023-04-03 12:07:09","BIA","REGISTRO","","","1507","85","","","","1","0","0","0","","",""
"2023-04-03 12:08:27","BIA","REGISTRO","","","1522","86","","","","0","1","0","0","","",""
"2023-04-03 12:08:46","CONTADOR DELANTERO","","SUBIDAS","","","","57","83","","","","","","","1","0"
"2023-04-03 12:08:58","BIA","REGISTRO","","","1542","87","","","","1","0","0","0","","",""
"2023-04-03 12:10:21","CONTADOR DELANTERO","","SUBIDAS","","","","58","83","","","","","","","1","0"
"2023-04-03 12:10:22","BIA","REGISTRO","","","1562","88","","","","1","0","0","0","","",""
"2023-04-03 12:14:45","BIA","REGISTRO","","","1572","89","","","","0","0","1","0","","",""
"2023-04-03 12:14:57","BIA","REGISTRO","","","1582","90","","","","0","0","1","0","","",""
"2023-04-03 12:14:58","BIA","REGISTRO","","","1602","91","","","","1","0","0","0","","",""
"2023-04-03 12:22:44","BIA","REGISTRO","","","1610","92","","","","0","0","0","1","","",""
"2023-04-03 12:22:48","CONTADOR DELANTERO","","SUBIDAS","","","","59","83","","","","","","","1","0"
"2023-04-03 12:22:49","BIA","REGISTRO","","","1618","93","","","","0","0","0","1","","",""
"2023-04-03 12:23:16","CONTADOR DELANTERO","","BAJADAS","","","","59","84","","","","","","","0","1"
"2023-04-03 12:28:57","CONTADOR DELANTERO","","BAJADAS","","","","59","85","","","","","","","0","1"
"2023-04-03 12:29:04","CONTADOR DELANTERO","","BAJADAS","","","","59","86","","","","","","","0","1"
"2023-04-03 12:29:06","CONTADOR DELANTERO","","BAJADAS","","","","59","87","","","","","","","0","1"
"2023-04-03 12:29:14","CONTADOR DELANTERO","","BAJADAS","","","","59","88","","","","","","","0","1"
"2023-04-03 12:31:00","CONTADOR DELANTERO","","BAJADAS","","","","59","89","","","","","","","0","1"
"2023-04-03 12:31:06","CONTADOR DELANTERO","","BAJADAS","","","","59","90","","","","","","","0","1"
"2023-04-03 12:35:09","CONTADOR DELANTERO","","BAJADAS","","","","59","91","","","","","","","0","1"
"2023-04-03 12:35:43","CONTADOR DELANTERO","","BAJADAS","","","","59","92","","","","","","","0","1"
"2023-04-03 12:37:49","CONTADOR DELANTERO","","BAJADAS","","","","59","93","","","","","","","0","1"
"2023-04-03 12:37:50","CONTADOR DELANTERO","","BAJADAS","","","","59","94","","","","","","","0","1"
"2023-04-03 12:37:53","CONTADOR DELANTERO","","BAJADAS","","","","59","95","","","","","","","0","1"
"2023-04-03 12:45:06","CONTADOR DELANTERO","","BAJADAS","","","","59","96","","","","","","","0","1"
"2023-04-03 12:47:42","CONTADOR DELANTERO","","BAJADAS","","","","59","97","","","","","","","0","1"
"2023-04-03 12:47:49","CONTADOR DELANTERO","","BAJADAS","","","","59","98","","","","","","","0","1"
"2023-04-03 12:49:19","CONTADOR DELANTERO","","BAJADAS","","","","59","99","","","","","","","0","1"
"2023-04-03 12:49:21","CONTADOR DELANTERO","","BAJADAS","","","","59","100","","","","","","","0","1"
"2023-04-03 12:49:25","CONTADOR DELANTERO","","BAJADAS","","","","59","101","","","","","","","0","1"
"2023-04-03 12:50:57","CONTADOR DELANTERO","","BAJADAS","","","","59","102","","","","","","","0","1"
"2023-04-03 13:00:09","CONTADOR DELANTERO","","BAJADAS","","","","59","103","","","","","","","0","1"
"2023-04-03 13:10:01","CONTADOR DELANTERO","","SUBIDAS","","","","60","103","","","","","","","1","0"
"2023-04-03 13:10:01","BIA","REGISTRO","","","1638","94","","","","1","0","0","0","","",""
"2023-04-03 13:10:03","BIA","REGISTRO","","","1658","95","","","","1","0","0","0","","",""
"2023-04-03 13:10:05","CONTADOR DELANTERO","","SUBIDAS","","","","61","103","","","","","","","1","0"
"2023-04-03 13:10:21","CONTADOR DELANTERO","","SUBIDAS","","","","62","103","","","","","","","1","0"
"2023-04-03 13:22:24","CONTADOR DELANTERO","","SUBIDAS","","","","63","103","","","","","","","1","0"
"2023-04-03 13:22:38","CONTADOR DELANTERO","","BAJADAS","","","","63","104","","","","","","","0","1"
"2023-04-03 13:23:04","CONTADOR DELANTERO","","BAJADAS","","","","63","105","","","","","","","0","1"
"2023-04-03 13:29:54","CONTADOR DELANTERO","","SUBIDAS","","","","64","105","","","","","","","1","0"
"2023-04-03 13:29:57","BIA","REGISTRO","","","1678","96","","","","1","0","0","0","","",""
"2023-04-03 13:31:07","CONTADOR DELANTERO","","SUBIDAS","","","","65","105","","","","","","","1","0"
"2023-04-03 13:31:11","BIA","REGISTRO","","","1708","98","","","","0","0","1","0","","",""
"2023-04-03 13:31:50","CONTADOR DELANTERO","","SUBIDAS","","","","66","105","","","","","","","1","0"
"2023-04-03 13:31:55","BIA","REGISTRO","","","1748","100","","","","1","0","0","0","","",""
"2023-04-03 13:52:24","CONTADOR DELANTERO","","BAJADAS","","","","66","106","","","","","","","0","1"
"2023-04-03 13:53:33","CONTADOR DELANTERO","","BAJADAS","","","","66","107","","","","","","","0","1"
"2023-04-03 13:53:34","CONTADOR DELANTERO","","BAJADAS","","","","66","108","","","","","","","0","1"
"2023-04-03 13:57:07","CONTADOR DELANTERO","","BAJADAS","","","","66","109","","","","","","","0","1"
"2023-04-03 13:57:11","CONTADOR DELANTERO","","BAJADAS","","","","66","110","","","","","","","0","1"
"2023-04-03 13:57:15","CONTADOR DELANTERO","","BAJADAS","","","","66","111","","","","","","","0","1"
