"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-04 05:39:45","CONTADOR DELANTERO","","SUBIDAS","","","","183","171","","","","","","","1","0"
"2023-04-04 05:40:38","CONTADOR DELANTERO","","BAJADAS","","","","183","172","","","","","","","0","1"
"2023-04-04 05:51:38","CONTADOR DELANTERO","","SUBIDAS","","","","184","172","","","","","","","1","0"
"2023-04-04 05:51:47","BIA","REGISTRO","","","2828","172","","","","1","0","0","0","","",""
"2023-04-04 05:51:48","BIA","REGISTRO","","","2848","173","","","","1","0","0","0","","",""
"2023-04-04 05:51:53","BIA","REGISTRO","","","2868","174","","","","1","0","0","0","","",""
"2023-04-04 06:07:44","CONTADOR DELANTERO","","SUBIDAS","","","","186","172","","","","","","","1","0"
"2023-04-04 06:07:44","CONTADOR DELANTERO","","SUBIDAS","","","","189","172","","","","","","","1","0"
"2023-04-04 06:07:45","CONTADOR DELANTERO","","SUBIDAS","","","","188","172","","","","","","","1","0"
"2023-04-04 06:07:46","CONTADOR DELANTERO","","SUBIDAS","","","","187","172","","","","","","","1","0"
"2023-04-04 06:13:17","CONTADOR DELANTERO","","SUBIDAS","","","","190","172","","","","","","","1","0"
"2023-04-04 06:14:56","CONTADOR DELANTERO","","SUBIDAS","","","","191","172","","","","","","","1","0"
"2023-04-04 06:14:59","CONTADOR DELANTERO","","SUBIDAS","","","","192","172","","","","","","","1","0"
"2023-04-04 06:15:01","CONTADOR DELANTERO","","SUBIDAS","","","","193","172","","","","","","","1","0"
"2023-04-04 06:15:03","CONTADOR DELANTERO","","SUBIDAS","","","","194","172","","","","","","","1","0"
"2023-04-04 06:15:13","CONTADOR DELANTERO","","SUBIDAS","","","","195","172","","","","","","","1","0"
"2023-04-04 06:24:20","CONTADOR DELANTERO","","SUBIDAS","","","","196","172","","","","","","","1","0"
"2023-04-04 06:24:22","CONTADOR DELANTERO","","SUBIDAS","","","","197","172","","","","","","","1","0"
"2023-04-04 06:24:24","CONTADOR DELANTERO","","SUBIDAS","","","","198","172","","","","","","","1","0"
"2023-04-04 06:24:26","CONTADOR DELANTERO","","SUBIDAS","","","","199","172","","","","","","","1","0"
"2023-04-04 06:24:28","CONTADOR DELANTERO","","SUBIDAS","","","","200","172","","","","","","","1","0"
"2023-04-04 06:24:32","CONTADOR DELANTERO","","SUBIDAS","","","","201","172","","","","","","","1","0"
"2023-04-04 06:25:56","CONTADOR DELANTERO","","SUBIDAS","","","","202","172","","","","","","","1","0"
"2023-04-04 06:25:58","CONTADOR DELANTERO","","SUBIDAS","","","","203","172","","","","","","","1","0"
"2023-04-04 06:26:00","CONTADOR DELANTERO","","SUBIDAS","","","","204","172","","","","","","","1","0"
