"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-04 05:57:13","BIA","REGISTRO","","","120","6","","","","1","0","0","0","","",""
"2023-04-04 05:57:20","CONTADOR DELANTERO","","SUBIDAS","","","","9","2","","","","","","","1","0"
"2023-04-04 05:57:23","BIA","REGISTRO","","","140","7","","","","1","0","0","0","","",""
"2023-04-04 05:57:24","CONTADOR DELANTERO","","BAJADAS","","","","9","3","","","","","","","0","1"
"2023-04-04 05:57:24","BIA","REGISTRO","","","160","8","","","","1","0","0","0","","",""
"2023-04-04 05:57:31","CONTADOR DELANTERO","","SUBIDAS","","","","10","3","","","","","","","1","0"
"2023-04-04 05:58:22","CONTADOR DELANTERO","","SUBIDAS","","","","11","3","","","","","","","1","0"
"2023-04-04 05:58:23","BIA","REGISTRO","","","180","9","","","","1","0","0","0","","",""
"2023-04-04 05:59:44","CONTADOR DELANTERO","","SUBIDAS","","","","12","3","","","","","","","1","0"
"2023-04-04 05:59:44","BIA","REGISTRO","","","200","10","","","","1","0","0","0","","",""
"2023-04-04 06:01:37","CONTADOR DELANTERO","","SUBIDAS","","","","13","3","","","","","","","1","0"
"2023-04-04 06:01:37","BIA","REGISTRO","","","220","11","","","","1","0","0","0","","",""
"2023-04-04 06:01:38","BIA","REGISTRO","","","240","12","","","","1","0","0","0","","",""
"2023-04-04 06:01:40","CONTADOR DELANTERO","","SUBIDAS","","","","14","3","","","","","","","1","0"
"2023-04-04 06:05:24","CONTADOR DELANTERO","","SUBIDAS","","","","15","3","","","","","","","1","0"
"2023-04-04 06:05:29","CONTADOR DELANTERO","","BAJADAS","","","","15","4","","","","","","","0","1"
"2023-04-04 06:08:14","CONTADOR DELANTERO","","SUBIDAS","","","","16","4","","","","","","","1","0"
"2023-04-04 06:08:14","BIA","REGISTRO","","","260","13","","","","1","0","0","0","","",""
"2023-04-04 06:08:16","CONTADOR DELANTERO","","SUBIDAS","","","","17","4","","","","","","","1","0"
"2023-04-04 06:08:19","BIA","REGISTRO","","","280","14","","","","1","0","0","0","","",""
"2023-04-04 06:08:30","CONTADOR DELANTERO","","SUBIDAS","","","","18","4","","","","","","","1","0"
"2023-04-04 06:08:37","BIA","REGISTRO","","","300","15","","","","1","0","0","0","","",""
"2023-04-04 06:08:58","BIA","REGISTRO","","","320","16","","","","1","0","0","0","","",""
"2023-04-04 06:08:59","CONTADOR DELANTERO","","SUBIDAS","","","","19","4","","","","","","","1","0"
"2023-04-04 06:19:18","CONTADOR DELANTERO","","BAJADAS","","","","19","5","","","","","","","0","1"
"2023-04-04 06:19:22","CONTADOR DELANTERO","","BAJADAS","","","","19","6","","","","","","","0","1"
"2023-04-04 06:19:23","CONTADOR DELANTERO","","BAJADAS","","","","19","7","","","","","","","0","1"
"2023-04-04 06:21:02","CONTADOR DELANTERO","","BAJADAS","","","","19","8","","","","","","","0","1"
"2023-04-04 06:21:15","CONTADOR DELANTERO","","BAJADAS","","","","19","9","","","","","","","0","1"
"2023-04-04 06:21:17","CONTADOR DELANTERO","","BAJADAS","","","","19","11","","","","","","","0","1"
"2023-04-04 06:21:34","CONTADOR DELANTERO","","SUBIDAS","","","","20","12","","","","","","","1","0"
"2023-04-04 06:21:45","CONTADOR DELANTERO","","BAJADAS","","","","20","13","","","","","","","0","1"
"2023-04-04 06:27:40","CONTADOR DELANTERO","","BAJADAS","","","","20","15","","","","","","","0","1"
"2023-04-04 06:39:19","CONTADOR DELANTERO","","BAJADAS","","","","20","16","","","","","","","0","1"
"2023-04-04 06:39:23","CONTADOR DELANTERO","","BAJADAS","","","","20","18","","","","","","","0","1"
"2023-04-04 06:41:38","CONTADOR DELANTERO","","BAJADAS","","","","20","19","","","","","","","0","1"
"2023-04-04 06:41:39","CONTADOR DELANTERO","","BAJADAS","","","","20","20","","","","","","","0","1"
"2023-04-04 06:43:02","CONTADOR DELANTERO","","BAJADAS","","","","20","21","","","","","","","0","1"
"2023-04-04 06:46:20","CONTADOR DELANTERO","","BAJADAS","","","","20","22","","","","","","","0","1"
"2023-04-04 06:47:16","CONTADOR DELANTERO","","BAJADAS","","","","20","23","","","","","","","0","1"
"2023-04-04 06:47:59","CONTADOR DELANTERO","","BAJADAS","","","","20","24","","","","","","","0","1"
"2023-04-04 06:48:39","CONTADOR DELANTERO","","SUBIDAS","","","","21","24","","","","","","","1","0"
"2023-04-04 06:49:20","BIA","REGISTRO","","","340","17","","","","1","0","0","0","","",""
"2023-04-04 06:53:15","BIA","REGISTRO","","","360","18","","","","1","0","0","0","","",""
"2023-04-04 06:54:07","BIA","REGISTRO","","","368","19","","","","0","0","0","1","","",""
"2023-04-04 07:02:29","CONTADOR DELANTERO","","BAJADAS","","","","21","25","","","","","","","0","1"
"2023-04-04 07:11:17","CONTADOR DELANTERO","","SUBIDAS","","","","22","25","","","","","","","1","0"
"2023-04-04 07:11:19","BIA","REGISTRO","","","388","20","","","","1","0","0","0","","",""
"2023-04-04 07:14:02","BIA","REGISTRO","","","408","21","","","","1","0","0","0","","",""
"2023-04-04 07:18:56","CONTADOR DELANTERO","","SUBIDAS","","","","23","25","","","","","","","1","0"
"2023-04-04 07:18:57","BIA","REGISTRO","","","428","22","","","","1","0","0","0","","",""
"2023-04-04 07:19:04","BIA","REGISTRO","","","438","23","","","","0","0","1","0","","",""
"2023-04-04 07:19:19","CONTADOR DELANTERO","","SUBIDAS","","","","24","25","","","","","","","1","0"
"2023-04-04 07:19:27","CONTADOR DELANTERO","","BAJADAS","","","","24","26","","","","","","","0","1"
"2023-04-04 07:27:52","CONTADOR DELANTERO","","BAJADAS","","","","24","27","","","","","","","0","1"
"2023-04-04 07:31:24","CONTADOR DELANTERO","","BAJADAS","","","","24","28","","","","","","","0","1"
"2023-04-04 07:31:26","CONTADOR DELANTERO","","BAJADAS","","","","24","29","","","","","","","0","1"
"2023-04-04 07:34:19","CONTADOR DELANTERO","","BAJADAS","","","","24","30","","","","","","","0","1"
"2023-04-04 07:34:21","CONTADOR DELANTERO","","BAJADAS","","","","24","31","","","","","","","0","1"
"2023-04-04 07:35:18","CONTADOR DELANTERO","","BAJADAS","","","","24","32","","","","","","","0","1"
"2023-04-04 07:37:23","CONTADOR DELANTERO","","BAJADAS","","","","24","33","","","","","","","0","1"
"2023-04-04 07:42:02","BIA","CORTE","","560","438","23","","","","21","0","1","1","","",""
"2023-04-04 07:44:07","CONTADOR DELANTERO","","BAJADAS","","","","24","35","","","","","","","0","1"
"2023-04-04 08:28:43","BIA","REGISTRO","","","458","24","","","","1","0","0","0","","",""
"2023-04-04 08:28:53","CONTADOR DELANTERO","","SUBIDAS","","","","25","35","","","","","","","1","0"
"2023-04-04 08:28:54","BIA","REGISTRO","","","478","25","","","","1","0","0","0","","",""
"2023-04-04 08:29:13","CONTADOR DELANTERO","","SUBIDAS","","","","26","35","","","","","","","1","0"
"2023-04-04 08:29:16","BIA","REGISTRO","","","498","26","","","","1","0","0","0","","",""
"2023-04-04 08:30:11","CONTADOR DELANTERO","","SUBIDAS","","","","27","35","","","","","","","1","0"
"2023-04-04 08:30:17","BIA","REGISTRO","","","506","27","","","","0","0","0","1","","",""
"2023-04-04 08:30:51","CONTADOR DELANTERO","","SUBIDAS","","","","28","35","","","","","","","1","0"
"2023-04-04 08:30:54","BIA","REGISTRO","","","514","28","","","","0","0","0","1","","",""
"2023-04-04 08:30:55","CONTADOR DELANTERO","","SUBIDAS","","","","29","35","","","","","","","1","0"
"2023-04-04 08:31:00","BIA","REGISTRO","","","534","29","","","","1","0","0","0","","",""
"2023-04-04 08:31:01","CONTADOR DELANTERO","","SUBIDAS","","","","30","35","","","","","","","1","0"
"2023-04-04 08:31:04","BIA","REGISTRO","","","554","30","","","","1","0","0","0","","",""
"2023-04-04 08:32:12","CONTADOR DELANTERO","","SUBIDAS","","","","32","35","","","","","","","1","0"
"2023-04-04 08:32:14","BIA","REGISTRO","","","564","31","","","","0","0","1","0","","",""
"2023-04-04 08:33:35","CONTADOR DELANTERO","","SUBIDAS","","","","33","35","","","","","","","1","0"
"2023-04-04 08:33:35","BIA","REGISTRO","","","584","32","","","","1","0","0","0","","",""
"2023-04-04 08:33:41","BIA","REGISTRO","","","604","33","","","","1","0","0","0","","",""
"2023-04-04 08:34:32","CONTADOR DELANTERO","","SUBIDAS","","","","34","35","","","","","","","1","0"
"2023-04-04 08:34:32","BIA","REGISTRO","","","624","34","","","","1","0","0","0","","",""
"2023-04-04 08:36:05","CONTADOR DELANTERO","","SUBIDAS","","","","35","35","","","","","","","1","0"
"2023-04-04 08:36:07","BIA","REGISTRO","","","644","35","","","","1","0","0","0","","",""
"2023-04-04 08:36:10","CONTADOR DELANTERO","","SUBIDAS","","","","36","35","","","","","","","1","0"
"2023-04-04 08:36:12","BIA","REGISTRO","","","664","36","","","","1","0","0","0","","",""
"2023-04-04 08:37:31","BIA","REGISTRO","","","684","37","","","","1","0","0","0","","",""
"2023-04-04 08:37:32","CONTADOR DELANTERO","","SUBIDAS","","","","37","35","","","","","","","1","0"
"2023-04-04 08:37:38","BIA","REGISTRO","","","704","38","","","","1","0","0","0","","",""
"2023-04-04 08:39:26","CONTADOR DELANTERO","","SUBIDAS","","","","38","35","","","","","","","1","0"
"2023-04-04 08:39:26","BIA","REGISTRO","","","724","39","","","","1","0","0","0","","",""
"2023-04-04 08:39:31","CONTADOR DELANTERO","","SUBIDAS","","","","39","35","","","","","","","1","0"
"2023-04-04 08:39:32","BIA","REGISTRO","","","744","40","","","","1","0","0","0","","",""
"2023-04-04 08:39:35","CONTADOR DELANTERO","","SUBIDAS","","","","41","35","","","","","","","1","0"
"2023-04-04 08:39:39","CONTADOR DELANTERO","","SUBIDAS","","","","42","35","","","","","","","1","0"
"2023-04-04 08:39:40","BIA","REGISTRO","","","764","41","","","","1","0","0","0","","",""
"2023-04-04 08:39:49","CONTADOR DELANTERO","","SUBIDAS","","","","43","35","","","","","","","1","0"
"2023-04-04 08:39:58","BIA","REGISTRO","","","784","42","","","","1","0","0","0","","",""
"2023-04-04 08:40:23","CONTADOR DELANTERO","","SUBIDAS","","","","44","35","","","","","","","1","0"
"2023-04-04 08:40:39","BIA","REGISTRO","","","804","43","","","","1","0","0","0","","",""
"2023-04-04 08:40:40","BIA","REGISTRO","","","824","44","","","","1","0","0","0","","",""
"2023-04-04 08:40:42","BIA","REGISTRO","","","844","45","","","","1","0","0","0","","",""
"2023-04-04 08:40:45","CONTADOR DELANTERO","","SUBIDAS","","","","45","35","","","","","","","1","0"
"2023-04-04 08:40:48","BIA","REGISTRO","","","864","46","","","","1","0","0","0","","",""
"2023-04-04 08:40:53","CONTADOR DELANTERO","","SUBIDAS","","","","46","35","","","","","","","1","0"
"2023-04-04 08:40:56","CONTADOR DELANTERO","","SUBIDAS","","","","47","35","","","","","","","1","0"
"2023-04-04 08:41:05","BIA","REGISTRO","","","884","47","","","","1","0","0","0","","",""
"2023-04-04 08:41:22","CONTADOR DELANTERO","","BAJADAS","","","","47","36","","","","","","","0","1"
"2023-04-04 08:41:26","BIA","REGISTRO","","","904","48","","","","1","0","0","0","","",""
"2023-04-04 08:41:33","CONTADOR DELANTERO","","SUBIDAS","","","","48","36","","","","","","","1","0"
"2023-04-04 08:41:38","BIA","REGISTRO","","","924","49","","","","1","0","0","0","","",""
"2023-04-04 08:42:14","CONTADOR DELANTERO","","SUBIDAS","","","","49","36","","","","","","","1","0"
"2023-04-04 08:42:18","BIA","REGISTRO","","","932","50","","","","0","0","0","1","","",""
"2023-04-04 08:43:39","BIA","REGISTRO","","","952","51","","","","1","0","0","0","","",""
"2023-04-04 08:48:38","CONTADOR DELANTERO","","BAJADAS","","","","49","37","","","","","","","0","1"
"2023-04-04 08:49:53","CONTADOR DELANTERO","","BAJADAS","","","","49","39","","","","","","","0","1"
"2023-04-04 08:56:58","BIA","REGISTRO","","","960","52","","","","0","0","0","1","","",""
"2023-04-04 08:57:07","BIA","REGISTRO","","","968","53","","","","0","0","0","1","","",""
"2023-04-04 08:57:28","CONTADOR DELANTERO","","BAJADAS","","","","49","40","","","","","","","0","1"
"2023-04-04 08:57:39","CONTADOR DELANTERO","","SUBIDAS","","","","50","41","","","","","","","1","0"
"2023-04-04 08:59:59","CONTADOR DELANTERO","","BAJADAS","","","","50","42","","","","","","","0","1"
"2023-04-04 09:00:02","BIA","REGISTRO","","","976","54","","","","0","0","0","1","","",""
"2023-04-04 09:00:03","CONTADOR DELANTERO","","SUBIDAS","","","","51","42","","","","","","","1","0"
"2023-04-04 09:03:51","CONTADOR DELANTERO","","BAJADAS","","","","51","43","","","","","","","0","1"
"2023-04-04 09:05:07","CONTADOR DELANTERO","","BAJADAS","","","","51","44","","","","","","","0","1"
"2023-04-04 09:05:08","CONTADOR DELANTERO","","BAJADAS","","","","51","45","","","","","","","0","1"
"2023-04-04 09:05:12","CONTADOR DELANTERO","","BAJADAS","","","","51","46","","","","","","","0","1"
"2023-04-04 09:05:54","CONTADOR DELANTERO","","BAJADAS","","","","51","47","","","","","","","0","1"
"2023-04-04 09:05:59","CONTADOR DELANTERO","","BAJADAS","","","","51","48","","","","","","","0","1"
"2023-04-04 09:08:52","CONTADOR DELANTERO","","BAJADAS","","","","51","49","","","","","","","0","1"
"2023-04-04 09:08:56","CONTADOR DELANTERO","","BAJADAS","","","","51","50","","","","","","","0","1"
"2023-04-04 09:10:41","CONTADOR DELANTERO","","BAJADAS","","","","51","51","","","","","","","0","1"
"2023-04-04 09:15:33","CONTADOR DELANTERO","","BAJADAS","","","","51","52","","","","","","","0","1"
"2023-04-04 09:19:11","CONTADOR DELANTERO","","BAJADAS","","","","51","53","","","","","","","0","1"
"2023-04-04 09:23:10","CONTADOR DELANTERO","","BAJADAS","","","","51","54","","","","","","","0","1"
"2023-04-04 09:23:45","CONTADOR DELANTERO","","BAJADAS","","","","51","55","","","","","","","0","1"
"2023-04-04 09:23:48","CONTADOR DELANTERO","","BAJADAS","","","","51","56","","","","","","","0","1"
"2023-04-04 09:25:14","CONTADOR DELANTERO","","BAJADAS","","","","51","57","","","","","","","0","1"
"2023-04-04 09:25:18","CONTADOR DELANTERO","","BAJADAS","","","","51","58","","","","","","","0","1"
"2023-04-04 09:25:39","CONTADOR DELANTERO","","BAJADAS","","","","51","61","","","","","","","0","1"
"2023-04-04 09:27:08","CONTADOR DELANTERO","","BAJADAS","","","","51","62","","","","","","","0","1"
"2023-04-04 09:32:00","CONTADOR DELANTERO","","BAJADAS","","","","51","63","","","","","","","0","1"
"2023-04-04 09:35:18","CONTADOR DELANTERO","","BAJADAS","","","","51","64","","","","","","","0","1"
"2023-04-04 09:35:21","CONTADOR DELANTERO","","BAJADAS","","","","51","65","","","","","","","0","1"
"2023-04-04 09:35:27","CONTADOR DELANTERO","","BAJADAS","","","","51","66","","","","","","","0","1"
"2023-04-04 09:38:15","CONTADOR DELANTERO","","SUBIDAS","","","","52","66","","","","","","","1","0"
"2023-04-04 09:38:17","BIA","REGISTRO","","","996","55","","","","1","0","0","0","","",""
"2023-04-04 09:38:19","CONTADOR DELANTERO","","SUBIDAS","","","","53","66","","","","","","","1","0"
"2023-04-04 09:38:24","BIA","REGISTRO","","","1016","56","","","","1","0","0","0","","",""
"2023-04-04 09:38:26","CONTADOR DELANTERO","","SUBIDAS","","","","55","66","","","","","","","1","0"
"2023-04-04 09:39:41","BIA","REGISTRO","","","1024","57","","","","0","0","0","1","","",""
"2023-04-04 09:41:34","CONTADOR DELANTERO","","SUBIDAS","","","","56","66","","","","","","","1","0"
"2023-04-04 09:43:15","BIA","REGISTRO","","","1044","58","","","","1","0","0","0","","",""
"2023-04-04 09:43:46","CONTADOR DELANTERO","","SUBIDAS","","","","57","66","","","","","","","1","0"
"2023-04-04 09:43:48","BIA","REGISTRO","","","1064","59","","","","1","0","0","0","","",""
"2023-04-04 09:58:35","CONTADOR DELANTERO","","SUBIDAS","","","","58","66","","","","","","","1","0"
"2023-04-04 09:58:35","BIA","REGISTRO","","","1084","60","","","","1","0","0","0","","",""
"2023-04-04 09:58:38","CONTADOR DELANTERO","","SUBIDAS","","","","59","66","","","","","","","1","0"
"2023-04-04 09:58:41","BIA","REGISTRO","","","1092","61","","","","0","0","0","1","","",""
"2023-04-04 09:58:43","CONTADOR DELANTERO","","SUBIDAS","","","","60","66","","","","","","","1","0"
"2023-04-04 09:58:48","BIA","REGISTRO","","","1112","62","","","","1","0","0","0","","",""
"2023-04-04 10:05:57","CONTADOR DELANTERO","","SUBIDAS","","","","61","66","","","","","","","1","0"
"2023-04-04 10:05:59","BIA","REGISTRO","","","1122","63","","","","0","0","1","0","","",""
"2023-04-04 10:06:07","CONTADOR DELANTERO","","SUBIDAS","","","","62","66","","","","","","","1","0"
"2023-04-04 10:06:12","BIA","REGISTRO","","","1130","64","","","","0","0","0","1","","",""
"2023-04-04 10:09:25","CONTADOR DELANTERO","","SUBIDAS","","","","64","66","","","","","","","1","0"
"2023-04-04 10:09:48","BIA","REGISTRO","","","1150","65","","","","1","0","0","0","","",""
"2023-04-04 10:11:07","CONTADOR DELANTERO","","BAJADAS","","","","64","67","","","","","","","0","1"
"2023-04-04 10:11:14","CONTADOR DELANTERO","","BAJADAS","","","","64","68","","","","","","","0","1"
"2023-04-04 10:11:17","CONTADOR DELANTERO","","BAJADAS","","","","64","69","","","","","","","0","1"
"2023-04-04 10:11:58","CONTADOR DELANTERO","","BAJADAS","","","","65","70","","","","","","","0","1"
"2023-04-04 10:20:54","CONTADOR DELANTERO","","BAJADAS","","","","65","71","","","","","","","0","1"
"2023-04-04 10:23:19","CONTADOR DELANTERO","","BAJADAS","","","","65","72","","","","","","","0","1"
"2023-04-04 10:30:57","CONTADOR DELANTERO","","BAJADAS","","","","65","73","","","","","","","0","1"
"2023-04-04 10:35:24","CONTADOR DELANTERO","","BAJADAS","","","","65","74","","","","","","","0","1"
"2023-04-04 10:38:10","CONTADOR DELANTERO","","SUBIDAS","","","","66","74","","","","","","","1","0"
"2023-04-04 10:41:12","BIA","CORTE","","561","1150","65","","","","52","0","3","10","","",""
"2023-04-04 10:43:41","CONTADOR DELANTERO","","BAJADAS","","","","66","75","","","","","","","0","1"
"2023-04-04 10:44:07","CONTADOR DELANTERO","","BAJADAS","","","","66","76","","","","","","","0","1"
"2023-04-04 10:48:41","CONTADOR DELANTERO","","BAJADAS","","","","66","77","","","","","","","0","1"
"2023-04-04 10:49:48","CONTADOR DELANTERO","","SUBIDAS","","","","67","77","","","","","","","1","0"
"2023-04-04 10:55:22","CONTADOR DELANTERO","","BAJADAS","","","","67","78","","","","","","","0","1"
"2023-04-04 10:56:33","BIA","REGISTRO","","","1170","66","","","","1","0","0","0","","",""
"2023-04-04 10:56:52","CONTADOR DELANTERO","","SUBIDAS","","","","68","78","","","","","","","1","0"
"2023-04-04 10:56:53","BIA","REGISTRO","","","1190","67","","","","1","0","0","0","","",""
"2023-04-04 10:58:18","CONTADOR DELANTERO","","SUBIDAS","","","","69","78","","","","","","","1","0"
"2023-04-04 10:58:26","BIA","REGISTRO","","","1200","68","","","","0","0","1","0","","",""
"2023-04-04 11:02:12","BIA","REGISTRO","","","1220","69","","","","1","0","0","0","","",""
"2023-04-04 11:02:58","CONTADOR DELANTERO","","SUBIDAS","","","","70","78","","","","","","","1","0"
"2023-04-04 11:02:59","BIA","REGISTRO","","","1240","70","","","","1","0","0","0","","",""
"2023-04-04 11:05:47","CONTADOR DELANTERO","","SUBIDAS","","","","71","78","","","","","","","1","0"
"2023-04-04 11:05:48","BIA","REGISTRO","","","1260","71","","","","1","0","0","0","","",""
"2023-04-04 11:05:50","CONTADOR DELANTERO","","SUBIDAS","","","","72","78","","","","","","","1","0"
"2023-04-04 11:05:57","BIA","REGISTRO","","","1280","72","","","","1","0","0","0","","",""
"2023-04-04 11:06:02","CONTADOR DELANTERO","","SUBIDAS","","","","75","78","","","","","","","1","0"
"2023-04-04 11:06:02","BIA","REGISTRO","","","1300","73","","","","1","0","0","0","","",""
"2023-04-04 11:06:06","CONTADOR DELANTERO","","SUBIDAS","","","","76","78","","","","","","","1","0"
"2023-04-04 11:06:16","CONTADOR DELANTERO","","SUBIDAS","","","","77","78","","","","","","","1","0"
"2023-04-04 11:06:18","BIA","REGISTRO","","","1320","74","","","","1","0","0","0","","",""
"2023-04-04 11:06:23","BIA","REGISTRO","","","1340","75","","","","1","0","0","0","","",""
"2023-04-04 11:06:32","BIA","REGISTRO","","","1360","76","","","","1","0","0","0","","",""
"2023-04-04 11:06:44","CONTADOR DELANTERO","","SUBIDAS","","","","78","78","","","","","","","1","0"
"2023-04-04 11:06:51","CONTADOR DELANTERO","","SUBIDAS","","","","79","78","","","","","","","1","0"
"2023-04-04 11:06:53","BIA","REGISTRO","","","1380","77","","","","1","0","0","0","","",""
"2023-04-04 11:06:58","BIA","REGISTRO","","","1400","78","","","","1","0","0","0","","",""
"2023-04-04 11:07:46","CONTADOR DELANTERO","","BAJADAS","","","","79","79","","","","","","","0","1"
"2023-04-04 11:09:03","CONTADOR DELANTERO","","SUBIDAS","","","","80","79","","","","","","","1","0"
"2023-04-04 11:09:08","CONTADOR DELANTERO","","SUBIDAS","","","","82","79","","","","","","","1","0"
"2023-04-04 11:09:12","BIA","REGISTRO","","","1420","79","","","","1","0","0","0","","",""
"2023-04-04 11:09:13","BIA","REGISTRO","","","1440","80","","","","1","0","0","0","","",""
"2023-04-04 11:23:42","CONTADOR DELANTERO","","BAJADAS","","","","82","80","","","","","","","0","1"
"2023-04-04 11:37:17","CONTADOR DELANTERO","","BAJADAS","","","","82","81","","","","","","","0","1"
"2023-04-04 11:37:25","CONTADOR DELANTERO","","SUBIDAS","","","","83","81","","","","","","","1","0"
"2023-04-04 11:40:33","CONTADOR DELANTERO","","BAJADAS","","","","83","82","","","","","","","0","1"
"2023-04-04 11:40:39","CONTADOR DELANTERO","","BAJADAS","","","","83","83","","","","","","","0","1"
"2023-04-04 11:54:31","CONTADOR DELANTERO","","BAJADAS","","","","83","84","","","","","","","0","1"
"2023-04-04 11:54:32","CONTADOR DELANTERO","","BAJADAS","","","","83","85","","","","","","","0","1"
"2023-04-04 11:55:31","CONTADOR DELANTERO","","BAJADAS","","","","83","86","","","","","","","0","1"
"2023-04-04 11:56:57","CONTADOR DELANTERO","","BAJADAS","","","","83","87","","","","","","","0","1"
"2023-04-04 11:58:14","CONTADOR DELANTERO","","BAJADAS","","","","83","88","","","","","","","0","1"
"2023-04-04 12:05:42","CONTADOR DELANTERO","","BAJADAS","","","","83","90","","","","","","","0","1"
"2023-04-04 12:10:34","CONTADOR DELANTERO","","BAJADAS","","","","83","91","","","","","","","0","1"
"2023-04-04 12:10:59","BIA","CORTE","","562","1440","80","","","","66","0","4","10","","",""
"2023-04-04 12:15:53","CONTADOR DELANTERO","","SUBIDAS","","","","84","91","","","","","","","1","0"
"2023-04-04 12:15:59","CONTADOR DELANTERO","","SUBIDAS","","","","85","91","","","","","","","1","0"
"2023-04-04 12:17:44","BIA","REGISTRO","","","1480","83","","","","1","0","0","0","","",""
"2023-04-04 12:18:44","CONTADOR DELANTERO","","SUBIDAS","","","","86","91","","","","","","","1","0"
"2023-04-04 12:18:44","BIA","REGISTRO","","","1488","84","","","","0","0","0","1","","",""
"2023-04-04 12:18:57","BIA","REGISTRO","","","1508","85","","","","1","0","0","0","","",""
"2023-04-04 12:27:02","CONTADOR DELANTERO","","SUBIDAS","","","","87","91","","","","","","","1","0"
"2023-04-04 12:27:04","CONTADOR DELANTERO","","SUBIDAS","","","","88","91","","","","","","","1","0"
"2023-04-04 12:27:08","CONTADOR DELANTERO","","SUBIDAS","","","","89","91","","","","","","","1","0"
"2023-04-04 12:27:10","CONTADOR DELANTERO","","SUBIDAS","","","","90","91","","","","","","","1","0"
"2023-04-04 12:27:11","BIA","REGISTRO","","","1528","86","","","","1","0","0","0","","",""
"2023-04-04 12:27:15","BIA","REGISTRO","","","1548","87","","","","1","0","0","0","","",""
"2023-04-04 12:27:15","BIA","REGISTRO","","","1588","89","","","","1","0","0","0","","",""
"2023-04-04 12:27:15","BIA","REGISTRO","","","1608","90","","","","1","0","0","0","","",""
"2023-04-04 12:31:21","CONTADOR DELANTERO","","BAJADAS","","","","90","92","","","","","","","0","1"
"2023-04-04 12:38:21","BIA","REGISTRO","","","1618","91","","","","0","0","1","0","","",""
"2023-04-04 12:41:35","CONTADOR DELANTERO","","BAJADAS","","","","90","93","","","","","","","0","1"
"2023-04-04 12:41:45","CONTADOR DELANTERO","","SUBIDAS","","","","91","93","","","","","","","1","0"
"2023-04-04 12:41:48","CONTADOR DELANTERO","","SUBIDAS","","","","92","93","","","","","","","1","0"
"2023-04-04 12:43:00","BIA","REGISTRO","","","1638","92","","","","1","0","0","0","","",""
"2023-04-04 12:44:15","CONTADOR DELANTERO","","BAJADAS","","","","92","94","","","","","","","0","1"
"2023-04-04 13:05:27","CONTADOR DELANTERO","","BAJADAS","","","","92","95","","","","","","","0","1"
"2023-04-04 13:10:01","CONTADOR DELANTERO","","BAJADAS","","","","92","96","","","","","","","0","1"
"2023-04-04 13:10:04","CONTADOR DELANTERO","","BAJADAS","","","","92","97","","","","","","","0","1"
"2023-04-04 13:10:07","CONTADOR DELANTERO","","BAJADAS","","","","92","98","","","","","","","0","1"
