"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-04 06:54:55","CONTADOR DELANTERO","","BAJADAS","","","","26","6","","","","","","","0","1"
"2023-04-04 06:54:57","CONTADOR DELANTERO","","BAJADAS","","","","26","7","","","","","","","0","1"
"2023-04-04 06:55:00","CONTADOR DELANTERO","","BAJADAS","","","","26","10","","","","","","","0","1"
"2023-04-04 06:55:10","CONTADOR DELANTERO","","SUBIDAS","","","","27","10","","","","","","","1","0"
"2023-04-04 06:55:16","CONTADOR DELANTERO","","SUBIDAS","","","","28","10","","","","","","","1","0"
"2023-04-04 06:55:20","BIA","REGISTRO","","","481","27","","","","0","0","0","1","","",""
"2023-04-04 06:55:32","CONTADOR DELANTERO","","BAJADAS","","","","28","11","","","","","","","0","1"
"2023-04-04 06:59:56","CONTADOR DELANTERO","","BAJADAS","","","","28","12","","","","","","","0","1"
"2023-04-04 07:00:02","CONTADOR DELANTERO","","BAJADAS","","","","28","14","","","","","","","0","1"
"2023-04-04 07:00:06","CONTADOR DELANTERO","","BAJADAS","","","","28","15","","","","","","","0","1"
"2023-04-04 07:01:30","CONTADOR DELANTERO","","BAJADAS","","","","28","16","","","","","","","0","1"
"2023-04-04 07:05:31","CONTADOR DELANTERO","","BAJADAS","","","","28","17","","","","","","","0","1"
"2023-04-04 07:05:35","CONTADOR DELANTERO","","BAJADAS","","","","28","18","","","","","","","0","1"
"2023-04-04 07:14:50","CONTADOR DELANTERO","","BAJADAS","","","","28","19","","","","","","","0","1"
"2023-04-04 07:14:52","CONTADOR DELANTERO","","BAJADAS","","","","28","20","","","","","","","0","1"
"2023-04-04 07:15:39","CONTADOR DELANTERO","","BAJADAS","","","","28","21","","","","","","","0","1"
"2023-04-04 07:15:43","CONTADOR DELANTERO","","BAJADAS","","","","28","22","","","","","","","0","1"
"2023-04-04 07:15:45","CONTADOR DELANTERO","","BAJADAS","","","","28","23","","","","","","","0","1"
"2023-04-04 07:15:47","CONTADOR DELANTERO","","BAJADAS","","","","28","24","","","","","","","0","1"
"2023-04-04 07:17:02","CONTADOR DELANTERO","","BAJADAS","","","","28","25","","","","","","","0","1"
"2023-04-04 07:17:28","CONTADOR DELANTERO","","BAJADAS","","","","28","26","","","","","","","0","1"
"2023-04-04 07:17:30","CONTADOR DELANTERO","","BAJADAS","","","","28","27","","","","","","","0","1"
"2023-04-04 07:19:03","CONTADOR DELANTERO","","BAJADAS","","","","28","28","","","","","","","0","1"
"2023-04-04 07:19:07","CONTADOR DELANTERO","","BAJADAS","","","","28","29","","","","","","","0","1"
"2023-04-04 07:21:52","CONTADOR DELANTERO","","BAJADAS","","","","28","30","","","","","","","0","1"
"2023-04-04 07:23:01","CONTADOR DELANTERO","","SUBIDAS","","","","29","30","","","","","","","1","0"
"2023-04-04 07:23:11","BIA","REGISTRO","","","489","28","","","","0","0","0","1","","",""
"2023-04-04 07:24:41","BIA","REGISTRO","","","509","29","","","","1","0","0","0","","",""
"2023-04-04 07:30:36","CONTADOR DELANTERO","","SUBIDAS","","","","30","30","","","","","","","1","0"
"2023-04-04 07:30:41","CONTADOR DELANTERO","","SUBIDAS","","","","31","30","","","","","","","1","0"
"2023-04-04 07:30:44","BIA","REGISTRO","","","517","30","","","","0","0","0","1","","",""
"2023-04-04 07:30:48","BIA","REGISTRO","","","525","31","","","","0","0","0","1","","",""
"2023-04-04 07:30:50","CONTADOR DELANTERO","","SUBIDAS","","","","32","30","","","","","","","1","0"
"2023-04-04 07:30:53","BIA","REGISTRO","","","535","32","","","","0","0","1","0","","",""
"2023-04-04 07:40:58","CONTADOR DELANTERO","","SUBIDAS","","","","33","30","","","","","","","1","0"
"2023-04-04 07:41:00","BIA","REGISTRO","","","545","33","","","","0","0","1","0","","",""
"2023-04-04 07:50:38","CONTADOR DELANTERO","","SUBIDAS","","","","34","30","","","","","","","1","0"
"2023-04-04 07:50:44","BIA","REGISTRO","","","565","34","","","","1","0","0","0","","",""
"2023-04-04 07:51:01","BIA","REGISTRO","","","585","35","","","","1","0","0","0","","",""
"2023-04-04 07:52:06","CONTADOR DELANTERO","","BAJADAS","","","","34","31","","","","","","","0","1"
"2023-04-04 07:52:55","CONTADOR DELANTERO","","BAJADAS","","","","34","32","","","","","","","0","1"
"2023-04-04 07:53:39","CONTADOR DELANTERO","","SUBIDAS","","","","35","32","","","","","","","1","0"
"2023-04-04 07:53:41","BIA","REGISTRO","","","605","36","","","","1","0","0","0","","",""
"2023-04-04 07:53:44","BIA","REGISTRO","","","625","37","","","","1","0","0","0","","",""
"2023-04-04 07:54:08","CONTADOR DELANTERO","","SUBIDAS","","","","36","32","","","","","","","1","0"
"2023-04-04 07:55:09","CONTADOR DELANTERO","","BAJADAS","","","","36","33","","","","","","","0","1"
"2023-04-04 07:58:31","CONTADOR DELANTERO","","BAJADAS","","","","36","34","","","","","","","0","1"
"2023-04-04 08:01:55","BIA","REGISTRO","","","635","38","","","","0","0","1","0","","",""
"2023-04-04 08:03:30","CONTADOR DELANTERO","","BAJADAS","","","","36","35","","","","","","","0","1"
"2023-04-04 08:07:03","CONTADOR DELANTERO","","BAJADAS","","","","36","36","","","","","","","0","1"
"2023-04-04 08:10:42","CONTADOR DELANTERO","","BAJADAS","","","","36","37","","","","","","","0","1"
"2023-04-04 08:12:38","CONTADOR DELANTERO","","BAJADAS","","","","36","38","","","","","","","0","1"
"2023-04-04 08:14:17","CONTADOR DELANTERO","","BAJADAS","","","","36","39","","","","","","","0","1"
"2023-04-04 08:18:01","CONTADOR DELANTERO","","BAJADAS","","","","36","40","","","","","","","0","1"
"2023-04-04 08:19:30","BIA","CORTE","","653","635","38","","","","26","1","6","5","","",""
"2023-04-04 08:48:42","CONTADOR DELANTERO","","SUBIDAS","","","","37","40","","","","","","","1","0"
"2023-04-04 08:49:24","CONTADOR DELANTERO","","SUBIDAS","","","","38","40","","","","","","","1","0"
"2023-04-04 08:49:29","CONTADOR DELANTERO","","SUBIDAS","","","","39","40","","","","","","","1","0"
"2023-04-04 08:49:32","BIA","REGISTRO","","","645","39","","","","0","0","1","0","","",""
"2023-04-04 08:49:57","BIA","REGISTRO","","","665","40","","","","1","0","0","0","","",""
"2023-04-04 08:51:46","BIA","REGISTRO","","","675","41","","","","0","0","1","0","","",""
"2023-04-04 08:54:07","BIA","REGISTRO","","","695","42","","","","1","0","0","0","","",""
"2023-04-04 08:54:21","CONTADOR DELANTERO","","SUBIDAS","","","","40","40","","","","","","","1","0"
"2023-04-04 08:54:47","BIA","REGISTRO","","","715","43","","","","1","0","0","0","","",""
"2023-04-04 08:55:23","BIA","REGISTRO","","","735","44","","","","1","0","0","0","","",""
"2023-04-04 08:55:28","BIA","REGISTRO","","","755","45","","","","1","0","0","0","","",""
"2023-04-04 08:55:33","BIA","REGISTRO","","","775","46","","","","1","0","0","0","","",""
"2023-04-04 08:56:20","CONTADOR DELANTERO","","SUBIDAS","","","","41","40","","","","","","","1","0"
"2023-04-04 08:56:24","BIA","REGISTRO","","","795","47","","","","1","0","0","0","","",""
"2023-04-04 08:58:44","BIA","REGISTRO","","","815","48","","","","1","0","0","0","","",""
"2023-04-04 08:58:44","BIA","REGISTRO","","","835","49","","","","1","0","0","0","","",""
"2023-04-04 08:58:48","CONTADOR DELANTERO","","SUBIDAS","","","","43","40","","","","","","","1","0"
"2023-04-04 08:58:50","CONTADOR DELANTERO","","SUBIDAS","","","","45","40","","","","","","","1","0"
"2023-04-04 09:00:42","CONTADOR DELANTERO","","SUBIDAS","","","","46","40","","","","","","","1","0"
"2023-04-04 09:00:44","BIA","REGISTRO","","","843","50","","","","0","0","0","1","","",""
"2023-04-04 09:00:50","BIA","REGISTRO","","","851","51","","","","0","0","0","1","","",""
"2023-04-04 09:02:13","CONTADOR DELANTERO","","SUBIDAS","","","","47","40","","","","","","","1","0"
"2023-04-04 09:02:14","BIA","REGISTRO","","","871","52","","","","1","0","0","0","","",""
"2023-04-04 09:02:22","CONTADOR DELANTERO","","SUBIDAS","","","","48","40","","","","","","","1","0"
"2023-04-04 09:02:24","BIA","REGISTRO","","","879","53","","","","0","0","0","1","","",""
"2023-04-04 09:02:29","BIA","REGISTRO","","","899","54","","","","1","0","0","0","","",""
"2023-04-04 09:02:30","BIA","REGISTRO","","","919","55","","","","1","0","0","0","","",""
"2023-04-04 09:02:31","CONTADOR DELANTERO","","SUBIDAS","","","","49","40","","","","","","","1","0"
"2023-04-04 09:02:39","BIA","REGISTRO","","","939","56","","","","1","0","0","0","","",""
"2023-04-04 09:02:43","CONTADOR DELANTERO","","SUBIDAS","","","","50","40","","","","","","","1","0"
"2023-04-04 09:02:46","BIA","REGISTRO","","","959","57","","","","1","0","0","0","","",""
"2023-04-04 09:02:52","BIA","REGISTRO","","","979","58","","","","1","0","0","0","","",""
"2023-04-04 09:03:11","CONTADOR DELANTERO","","BAJADAS","","","","50","41","","","","","","","0","1"
"2023-04-04 09:03:28","CONTADOR DELANTERO","","SUBIDAS","","","","51","41","","","","","","","1","0"
"2023-04-04 09:05:17","BIA","REGISTRO","","","999","59","","","","1","0","0","0","","",""
"2023-04-04 09:05:21","CONTADOR DELANTERO","","SUBIDAS","","","","52","41","","","","","","","1","0"
"2023-04-04 09:05:22","BIA","REGISTRO","","","1019","60","","","","1","0","0","0","","",""
"2023-04-04 09:05:50","CONTADOR DELANTERO","","SUBIDAS","","","","54","41","","","","","","","1","0"
"2023-04-04 09:05:52","BIA","REGISTRO","","","1039","61","","","","1","0","0","0","","",""
"2023-04-04 09:05:54","CONTADOR DELANTERO","","SUBIDAS","","","","55","41","","","","","","","1","0"
"2023-04-04 09:05:56","BIA","REGISTRO","","","1054","62","","","","0","1","0","0","","",""
"2023-04-04 09:06:06","CONTADOR DELANTERO","","SUBIDAS","","","","56","41","","","","","","","1","0"
"2023-04-04 09:06:17","BIA","REGISTRO","","","1074","63","","","","1","0","0","0","","",""
"2023-04-04 09:06:36","CONTADOR DELANTERO","","SUBIDAS","","","","57","41","","","","","","","1","0"
"2023-04-04 09:06:41","BIA","REGISTRO","","","1082","64","","","","0","0","0","1","","",""
"2023-04-04 09:07:22","CONTADOR DELANTERO","","SUBIDAS","","","","58","41","","","","","","","1","0"
"2023-04-04 09:07:25","BIA","REGISTRO","","","1102","65","","","","1","0","0","0","","",""
"2023-04-04 09:07:46","BIA","REGISTRO","","","1122","66","","","","1","0","0","0","","",""
"2023-04-04 09:07:47","CONTADOR DELANTERO","","SUBIDAS","","","","59","41","","","","","","","1","0"
"2023-04-04 09:07:59","CONTADOR DELANTERO","","BAJADAS","","","","59","42","","","","","","","0","1"
"2023-04-04 09:09:57","BIA","REGISTRO","","","1137","67","","","","0","1","0","0","","",""
"2023-04-04 09:10:44","CONTADOR DELANTERO","","SUBIDAS","","","","60","42","","","","","","","1","0"
"2023-04-04 09:10:48","BIA","REGISTRO","","","1157","68","","","","1","0","0","0","","",""
"2023-04-04 09:13:02","CONTADOR DELANTERO","","SUBIDAS","","","","61","42","","","","","","","1","0"
"2023-04-04 09:13:06","BIA","REGISTRO","","","1177","69","","","","1","0","0","0","","",""
"2023-04-04 09:13:10","BIA","REGISTRO","","","1197","70","","","","1","0","0","0","","",""
"2023-04-04 09:13:11","CONTADOR DELANTERO","","SUBIDAS","","","","62","42","","","","","","","1","0"
"2023-04-04 09:13:14","BIA","REGISTRO","","","1217","71","","","","1","0","0","0","","",""
"2023-04-04 09:13:16","CONTADOR DELANTERO","","SUBIDAS","","","","63","42","","","","","","","1","0"
"2023-04-04 09:15:03","CONTADOR DELANTERO","","SUBIDAS","","","","64","42","","","","","","","1","0"
"2023-04-04 09:15:06","BIA","REGISTRO","","","1237","72","","","","1","0","0","0","","",""
"2023-04-04 09:15:10","BIA","REGISTRO","","","1257","73","","","","1","0","0","0","","",""
"2023-04-04 09:16:15","CONTADOR DELANTERO","","BAJADAS","","","","64","43","","","","","","","0","1"
"2023-04-04 09:17:38","CONTADOR DELANTERO","","BAJADAS","","","","64","44","","","","","","","0","1"
"2023-04-04 09:17:41","CONTADOR DELANTERO","","BAJADAS","","","","64","45","","","","","","","0","1"
"2023-04-04 09:19:54","BIA","REGISTRO","","","1267","74","","","","0","0","1","0","","",""
"2023-04-04 09:23:23","CONTADOR DELANTERO","","BAJADAS","","","","64","46","","","","","","","0","1"
"2023-04-04 09:25:34","CONTADOR DELANTERO","","BAJADAS","","","","64","47","","","","","","","0","1"
"2023-04-04 09:26:22","CONTADOR DELANTERO","","BAJADAS","","","","64","48","","","","","","","0","1"
"2023-04-04 09:28:30","CONTADOR DELANTERO","","SUBIDAS","","","","65","48","","","","","","","1","0"
"2023-04-04 09:28:34","CONTADOR DELANTERO","","BAJADAS","","","","65","49","","","","","","","0","1"
"2023-04-04 09:29:54","CONTADOR DELANTERO","","BAJADAS","","","","65","50","","","","","","","0","1"
"2023-04-04 09:29:59","CONTADOR DELANTERO","","SUBIDAS","","","","66","50","","","","","","","1","0"
"2023-04-04 09:30:13","BIA","REGISTRO","","","1275","75","","","","0","0","0","1","","",""
"2023-04-04 09:31:45","CONTADOR DELANTERO","","BAJADAS","","","","66","51","","","","","","","0","1"
"2023-04-04 09:31:47","CONTADOR DELANTERO","","BAJADAS","","","","66","52","","","","","","","0","1"
"2023-04-04 09:31:49","CONTADOR DELANTERO","","BAJADAS","","","","66","53","","","","","","","0","1"
"2023-04-04 09:31:51","CONTADOR DELANTERO","","BAJADAS","","","","66","54","","","","","","","0","1"
"2023-04-04 09:31:53","CONTADOR DELANTERO","","BAJADAS","","","","66","55","","","","","","","0","1"
"2023-04-04 09:31:55","CONTADOR DELANTERO","","BAJADAS","","","","66","56","","","","","","","0","1"
"2023-04-04 09:31:59","CONTADOR DELANTERO","","BAJADAS","","","","66","57","","","","","","","0","1"
"2023-04-04 09:32:04","CONTADOR DELANTERO","","BAJADAS","","","","66","58","","","","","","","0","1"
"2023-04-04 09:33:44","CONTADOR DELANTERO","","BAJADAS","","","","66","59","","","","","","","0","1"
"2023-04-04 09:38:26","CONTADOR DELANTERO","","BAJADAS","","","","66","60","","","","","","","0","1"
"2023-04-04 09:38:28","CONTADOR DELANTERO","","BAJADAS","","","","66","61","","","","","","","0","1"
"2023-04-04 09:42:22","CONTADOR DELANTERO","","BAJADAS","","","","66","62","","","","","","","0","1"
"2023-04-04 09:42:23","CONTADOR DELANTERO","","BAJADAS","","","","66","63","","","","","","","0","1"
"2023-04-04 09:42:25","CONTADOR DELANTERO","","BAJADAS","","","","66","64","","","","","","","0","1"
"2023-04-04 09:44:09","CONTADOR DELANTERO","","BAJADAS","","","","66","65","","","","","","","0","1"
"2023-04-04 09:44:37","CONTADOR DELANTERO","","BAJADAS","","","","66","66","","","","","","","0","1"
"2023-04-04 09:49:06","CONTADOR DELANTERO","","BAJADAS","","","","66","67","","","","","","","0","1"
"2023-04-04 09:49:10","CONTADOR DELANTERO","","BAJADAS","","","","66","68","","","","","","","0","1"
"2023-04-04 09:49:13","CONTADOR DELANTERO","","BAJADAS","","","","66","69","","","","","","","0","1"
"2023-04-04 09:49:15","CONTADOR DELANTERO","","BAJADAS","","","","66","70","","","","","","","0","1"
"2023-04-04 09:50:28","CONTADOR DELANTERO","","BAJADAS","","","","66","71","","","","","","","0","1"
"2023-04-04 09:58:39","CONTADOR DELANTERO","","BAJADAS","","","","66","74","","","","","","","0","1"
"2023-04-04 10:00:50","CONTADOR DELANTERO","","SUBIDAS","","","","67","74","","","","","","","1","0"
"2023-04-04 10:01:18","BIA","REGISTRO","","","1295","76","","","","1","0","0","0","","",""
"2023-04-04 10:07:03","CONTADOR DELANTERO","","SUBIDAS","","","","68","74","","","","","","","1","0"
"2023-04-04 10:07:08","BIA","REGISTRO","","","1303","77","","","","0","0","0","1","","",""
"2023-04-04 10:07:36","CONTADOR DELANTERO","","SUBIDAS","","","","69","74","","","","","","","1","0"
"2023-04-04 10:07:52","BIA","REGISTRO","","","1323","78","","","","1","0","0","0","","",""
"2023-04-04 10:13:31","BIA","REGISTRO","","","1343","79","","","","1","0","0","0","","",""
"2023-04-04 10:21:37","BIA","REGISTRO","","","1383","81","","","","1","0","0","0","","",""
"2023-04-04 10:27:16","CONTADOR DELANTERO","","BAJADAS","","","","69","75","","","","","","","0","1"
"2023-04-04 10:31:11","CONTADOR DELANTERO","","BAJADAS","","","","69","76","","","","","","","0","1"
"2023-04-04 10:46:58","CONTADOR DELANTERO","","BAJADAS","","","","69","77","","","","","","","0","1"
"2023-04-04 10:47:03","CONTADOR DELANTERO","","BAJADAS","","","","69","78","","","","","","","0","1"
"2023-04-04 10:47:05","CONTADOR DELANTERO","","BAJADAS","","","","69","79","","","","","","","0","1"
"2023-04-04 10:48:34","CONTADOR DELANTERO","","BAJADAS","","","","69","80","","","","","","","0","1"
"2023-04-04 10:49:57","CONTADOR DELANTERO","","BAJADAS","","","","69","81","","","","","","","0","1"
"2023-04-04 10:55:16","CONTADOR DELANTERO","","BAJADAS","","","","69","82","","","","","","","0","1"
"2023-04-04 11:09:43","BIA","CORTE","","654","1383","81","","","","58","3","9","11","","",""
"2023-04-04 11:24:48","CONTADOR DELANTERO","","SUBIDAS","","","","70","82","","","","","","","1","0"
"2023-04-04 11:24:58","BIA","REGISTRO","","","1403","82","","","","1","0","0","0","","",""
"2023-04-04 11:24:59","BIA","REGISTRO","","","1413","83","","","","0","0","1","0","","",""
"2023-04-04 11:28:16","BIA","REGISTRO","","","1433","84","","","","1","0","0","0","","",""
"2023-04-04 11:31:11","CONTADOR DELANTERO","","SUBIDAS","","","","71","82","","","","","","","1","0"
"2023-04-04 11:31:11","BIA","REGISTRO","","","1443","85","","","","0","0","1","0","","",""
"2023-04-04 11:31:19","BIA","REGISTRO","","","1463","86","","","","1","0","0","0","","",""
"2023-04-04 11:31:24","BIA","REGISTRO","","","1483","87","","","","1","0","0","0","","",""
"2023-04-04 11:31:28","CONTADOR DELANTERO","","SUBIDAS","","","","72","82","","","","","","","1","0"
"2023-04-04 11:31:37","CONTADOR DELANTERO","","SUBIDAS","","","","73","82","","","","","","","1","0"
"2023-04-04 11:31:48","BIA","REGISTRO","","","1523","89","","","","1","0","0","0","","",""
"2023-04-04 11:35:37","CONTADOR DELANTERO","","SUBIDAS","","","","74","82","","","","","","","1","0"
"2023-04-04 11:35:41","BIA","REGISTRO","","","1543","90","","","","1","0","0","0","","",""
"2023-04-04 11:36:13","CONTADOR DELANTERO","","BAJADAS","","","","74","83","","","","","","","0","1"
"2023-04-04 11:37:34","BIA","REGISTRO","","","1563","91","","","","1","0","0","0","","",""
"2023-04-04 11:38:31","BIA","REGISTRO","","","1583","92","","","","1","0","0","0","","",""
"2023-04-04 11:50:40","CONTADOR DELANTERO","","BAJADAS","","","","74","84","","","","","","","0","1"
"2023-04-04 11:50:42","CONTADOR DELANTERO","","BAJADAS","","","","74","85","","","","","","","0","1"
"2023-04-04 11:53:04","CONTADOR DELANTERO","","BAJADAS","","","","74","86","","","","","","","0","1"
"2023-04-04 11:53:46","BIA","REGISTRO","","","1591","93","","","","0","0","0","1","","",""
"2023-04-04 11:58:23","CONTADOR DELANTERO","","BAJADAS","","","","74","88","","","","","","","0","1"
"2023-04-04 11:58:27","CONTADOR DELANTERO","","BAJADAS","","","","74","89","","","","","","","0","1"
"2023-04-04 12:05:01","CONTADOR DELANTERO","","BAJADAS","","","","74","90","","","","","","","0","1"
"2023-04-04 12:08:57","CONTADOR DELANTERO","","BAJADAS","","","","74","91","","","","","","","0","1"
"2023-04-04 12:09:33","BIA","REGISTRO","","","1599","94","","","","0","0","0","1","","",""
"2023-04-04 12:11:13","CONTADOR DELANTERO","","BAJADAS","","","","74","92","","","","","","","0","1"
"2023-04-04 12:12:29","CONTADOR DELANTERO","","SUBIDAS","","","","75","92","","","","","","","1","0"
"2023-04-04 12:14:55","CONTADOR DELANTERO","","BAJADAS","","","","75","93","","","","","","","0","1"
"2023-04-04 12:23:32","CONTADOR DELANTERO","","BAJADAS","","","","75","94","","","","","","","0","1"
"2023-04-04 12:23:35","CONTADOR DELANTERO","","BAJADAS","","","","75","95","","","","","","","0","1"
"2023-04-04 12:24:24","CONTADOR DELANTERO","","BAJADAS","","","","75","96","","","","","","","0","1"
"2023-04-04 12:25:00","CONTADOR DELANTERO","","BAJADAS","","","","75","97","","","","","","","0","1"
"2023-04-04 12:35:34","CONTADOR DELANTERO","","BAJADAS","","","","75","98","","","","","","","0","1"
"2023-04-04 12:36:11","BIA","CORTE","","655","1599","94","","","","67","3","11","13","","",""
"2023-04-04 12:48:31","CONTADOR DELANTERO","","SUBIDAS","","","","76","98","","","","","","","1","0"
"2023-04-04 12:49:37","CONTADOR DELANTERO","","SUBIDAS","","","","77","98","","","","","","","1","0"
"2023-04-04 12:49:38","BIA","REGISTRO","","","1619","95","","","","1","0","0","0","","",""
"2023-04-04 12:49:39","BIA","REGISTRO","","","1639","96","","","","1","0","0","0","","",""
"2023-04-04 12:49:40","CONTADOR DELANTERO","","SUBIDAS","","","","78","98","","","","","","","1","0"
"2023-04-04 12:49:45","BIA","REGISTRO","","","1659","97","","","","1","0","0","0","","",""
"2023-04-04 12:49:48","BIA","REGISTRO","","","1679","98","","","","1","0","0","0","","",""
