"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 16:56:54","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","82","109","","","","","","","0","1"
"2023-04-02 16:57:31","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","83","109","","","","","","","1","0"
"2023-04-02 16:58:19","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","83","110","","","","","","","0","1"
"2023-04-02 17:02:58","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","83","111","","","","","","","0","1"
"2023-04-02 17:03:01","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","83","112","","","","","","","0","1"
"2023-04-02 17:06:38","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","83","113","","","","","","","0","1"
"2023-04-02 17:08:35","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","84","114","","","","","","","1","0"
"2023-04-02 17:08:48","BIA","REGISTRO","","","1432","81","","","","0","0","0","1","","",""
"2023-04-02 17:12:32","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","84","115","","","","","","","0","1"
"2023-04-02 17:12:42","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","84","116","","","","","","","0","1"
"2023-04-02 17:17:36","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","84","117","","","","","","","0","1"
"2023-04-02 17:17:40","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","84","118","","","","","","","0","1"
"2023-04-02 17:32:06","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","85","118","","","","","","","1","0"
"2023-04-02 17:32:08","BIA","REGISTRO","","","1452","82","","","","1","0","0","0","","",""
"2023-04-02 17:42:08","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","86","118","","","","","","","1","0"
"2023-04-02 17:42:11","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","87","118","","","","","","","1","0"
"2023-04-02 17:42:11","BIA","REGISTRO","","","1472","83","","","","1","0","0","0","","",""
"2023-04-02 17:42:32","BIA","REGISTRO","","","1492","84","","","","1","0","0","0","","",""
"2023-04-02 17:43:30","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","88","118","","","","","","","1","0"
"2023-04-02 17:43:32","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","89","118","","","","","","","1","0"
"2023-04-02 17:43:35","BIA","REGISTRO","","","1512","85","","","","1","0","0","0","","",""
"2023-04-02 17:54:25","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","90","118","","","","","","","1","0"
"2023-04-02 17:54:34","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","91","118","","","","","","","1","0"
